Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Authentic Tulsi Honey Bamboo Toothbrush 2pk 10-Pack,Satvik Milling,HOUS-000468,890100157339,Household & Personal Care,35,pack,68.48,115.31,2026-08-30,Aisle 12,ambient
Heritage Cauliflower 300g,Nilgiri Dairy,FRES-000469,890100157340,Fresh Produce,83,kg,53.55,71.19,2026-09-10,Aisle 01,chilled
Plant-Based Kashmiri Saffron Badam Milk Drink 2kg,Royal Indian Organics,BEVE-000470,890100157341,Beverages,15,box,62.24,98.13,2027-02-04,Aisle 05,chilled
Gourmet Chicken Keema 5L,FarmGold Organics,MEAT-000471,890100157342,Meat & Seafood,220,kg,843.68,1327.42,2026-09-03,Aisle 05,chilled
Roasted Smoked Paprika Bagel Plain 4pk 330ml,Fortune Springs,BAKE-000472,890100157343,Bakery & Deli,137,box,135.81,205.87,2026-09-04,Aisle 04,chilled
Stone-Ground Golden Ginger Granola Health Bars 2-Pack,Catch Naturals,SNAC-000473,890100157344,Snacks & Confectionery,164,packet,338.58,531.58,2027-04-04,Aisle 09,ambient
Plant-Based Smoked Paprika Spicy Peanut Chikki 8-Pack,Nature Harvest Dairy,SNAC-000474,890100157345,Snacks & Confectionery,27,box,542.14,882.95,2026-12-21,Aisle 10,ambient
Unpolished Himalayan Spring Water 6-Pack,SunBrite Agro,BEVE-000475,890100157346,Beverages,97,pack,328.14,544.67,2027-03-05,Aisle 06,chilled
Unpolished Coconut Cream Jeera Masala Soda 500g,Vedic Fresh Mills,BEVE-000476,890100157347,Beverages,232,carton,422.92,571.77,2027-01-29,Aisle 05,ambient
Spiced Tandoori Smoked Moong Dal Washed 350g,Nature Harvest Mills,PANT-000477,890100157348,Pantry & Dry Goods,160,can,709.70,1167.11,2027-06-09,Aisle 06,ambient
Authentic Toasted Sesame Pav 6-Pack 6-Pack,Royal Indian Plantations,BAKE-000478,890100157349,Bakery & Deli,49,box,206.36,380.08,2026-09-02,Aisle 03,ambient
Wildcrafted Cardamom Spiced Brioche Burger Buns 2kg,Bhoomi Naturals,BAKE-000479,890100157350,Bakery & Deli,231,pcs,116.96,155.31,2026-08-29,Aisle 04,chilled
Desi Masala Chai Bell Peppers 330ml,Deccan Naturals,FRES-000480,890100157351,Fresh Produce,145,bunch,19.23,29.10,2026-09-11,Aisle 02,chilled
Organic Apple Cider Vinegar Drink Snack Pack,Himalayan Harvest,BEVE-000481,890100157352,Beverages,30,pack,68.04,116.43,2027-01-11,Aisle 06,chilled
Valley Fresh Papayas 500g,Amul Harvest,FRES-000482,890100157353,Fresh Produce,12,pack,79.27,138.70,2026-09-06,Aisle 02,chilled
Select Alphonso Mango Seedless Grapes 400g,Pashmina Mills,FRES-000483,890100157354,Fresh Produce,163,kg,33.29,45.91,2026-09-05,Aisle 01,chilled
Select Golden Ginger Electrolyte Energy Drink 150g,Bhoomi Springs,BEVE-000484,890100157355,Beverages,37,can,178.33,227.31,2027-01-03,Aisle 05,ambient
Rustic Mint Lime Paneer Paratha Frozen 10-Pack,FarmGold Goods,FROZ-000485,890100157356,Frozen Foods,150,pack,367.37,460.85,2026-12-05,Aisle 09,frozen
Signature Watermelon 1L,FarmGold Foods,FRES-000486,890100157357,Fresh Produce,53,bunch,117.00,180.27,2026-09-03,Aisle 01,ambient
Roasted Pista Almond Paneer Paratha Frozen 5L,Dabur Provisions,FROZ-000487,890100157358,Frozen Foods,197,pack,404.92,621.50,2026-12-24,Aisle 08,frozen
Royal Pista Almond Goat Mince Premium 400g,Saffola Dairy,MEAT-000488,890100157359,Meat & Seafood,224,pack,715.41,1054.48,2026-09-03,Aisle 04,chilled
Handcrafted Alphonso Mango Cream Cheese 500ml,Pashmina Organics,DAIR-000489,890100157360,Dairy & Eggs,229,packet,250.09,394.17,2026-09-08,Aisle 03,chilled
Country Style Rose Infused Pineapples 6-Pack,Heritage Milling,FRES-000490,890100157361,Fresh Produce,228,pack,27.44,35.41,2026-08-21,Aisle 01,ambient
Homestyle Kachi Ghani Mustard Oat Milk 10-Pack,Patanjali Kitchens,DAIR-000491,890100157362,Dairy & Eggs,117,bottle,40.72,60.75,2026-09-25,Aisle 03,chilled
Spiced Vanilla Bean Pomegranates 8-Pack,Bhoomi Provisions,FRES-000492,890100157363,Fresh Produce,135,pcs,90.09,128.81,2026-08-31,Aisle 01,ambient
Grass-Fed Coconut Cream Wood-Fired Veggie Pizza Value Pack,Bhoomi Springs,FROZ-000493,890100157364,Frozen Foods,231,bag,132.92,225.07,2027-06-14,Aisle 08,frozen
Traditional Chatpata Masala California Almonds 200g,Tata Naturals,SNAC-000494,890100157365,Snacks & Confectionery,250,pack,22.06,39.03,2027-05-19,Aisle 09,ambient
Plant-Based 70% Dark Chocolate Bar 10-Pack,Satvik Harvest,SNAC-000495,890100157366,Snacks & Confectionery,67,box,28.60,40.35,2027-01-29,Aisle 10,ambient
Gluten-Free Lemon Pepper Surface Floor Cleaner Rose 750ml,Pashmina Agro,HOUS-000496,890100157367,Household & Personal Care,118,bottle,339.74,564.15,2028-09-14,Aisle 11,ambient
Spiced Cinnamon Swirl Buns 150g,Amul Goods,BAKE-000497,890100157368,Bakery & Deli,93,pack,62.90,105.24,2026-09-05,Aisle 03,chilled
Artisan Cow Milk 400g,Tata Milling,DAIR-000498,890100157369,Dairy & Eggs,79,box,303.86,494.56,2026-09-02,Aisle 03,chilled
Artisan Mint Lime Kokum Sharbat 8-Pack,Dabur Mills,BEVE-000499,890100157370,Beverages,168,carton,150.91,260.06,2027-07-29,Aisle 06,ambient
Heritage Chatpata Masala Fabric Softener Floral 8-Pack,Vedic Fresh Co.,HOUS-000500,890100157371,Household & Personal Care,76,bottle,345.28,455.86,2027-07-31,Aisle 11,ambient
Homestyle Red Chilli & Garlic Blueberries 50g,Mother Dairy Springs,FRES-000501,890100157372,Fresh Produce,50,kg,35.58,50.53,2026-09-14,Aisle 01,ambient
Aged Cinnamon Spice Catla Fish Steaks 6-Pack,Kaveri Springs,MEAT-000502,890100157373,Meat & Seafood,159,pcs,740.98,1271.12,2026-09-01,Aisle 04,chilled
Wildcrafted Cardamom Spiced Surmai Steaks 10-Pack,Organic Tattva Foods,MEAT-000503,890100157374,Meat & Seafood,90,kg,608.59,964.27,2026-09-02,Aisle 04,chilled
Artisan Vanilla Bean Pasture Eggs Value Pack,Desi Organics Foods,DAIR-000504,890100157375,Dairy & Eggs,65,tub,281.10,514.65,2026-09-21,Aisle 02,chilled
Traditional Jalapeno Lime Coconut Milk Canned 400g,Himalayan Agro,PANT-000505,890100157376,Pantry & Dry Goods,80,bag,122.98,205.29,2027-09-25,Aisle 07,ambient
Grass-Fed Electrolyte Energy Drink Snack Pack,Mother Dairy Harvest,BEVE-000506,890100157377,Beverages,57,pack,262.39,449.25,2027-02-22,Aisle 05,chilled
Signature Ginger Kombucha 10kg,Organic Tattva Naturals,BEVE-000507,890100157378,Beverages,176,carton,282.78,467.53,2026-11-03,Aisle 06,ambient
Roasted Bath Tissue 6-Pack 200ml,Royal Indian Harvest,HOUS-000508,890100157379,Household & Personal Care,178,packet,392.36,688.23,2028-04-11,Aisle 11,ambient
Handcrafted Frozen Paneer Cubes 6-Pack,Vedic Fresh Co.,FROZ-000509,890100157380,Frozen Foods,144,pack,372.49,469.36,2027-06-02,Aisle 09,frozen
Zero-Sugar Tulsi Honey Chicken Drumsticks 8-Pack,Urban Roots Goods,MEAT-000510,890100157381,Meat & Seafood,245,kg,549.55,729.71,2026-09-03,Aisle 05,chilled
Roasted Greek Yogurt 200ml,Nilgiri Co.,DAIR-000511,890100157382,Dairy & Eggs,135,carton,89.56,135.72,2026-09-19,Aisle 02,chilled
Royal Cardamom Spiced Ayurvedic Bath Soap 330ml,Vedic Fresh Mills,HOUS-000512,890100157383,Household & Personal Care,180,pack,56.84,101.88,2028-01-12,Aisle 11,ambient
Extra-Virgin Garlic Bulbs Snack Pack,Catch Co.,FRES-000513,890100157384,Fresh Produce,229,bag,17.57,31.78,2026-09-05,Aisle 01,ambient
Authentic Sweet Tamarind Organic Rolled Oats 250ml,Vedic Fresh Botanicals,PANT-000514,890100157385,Pantry & Dry Goods,11,can,414.03,759.40,2027-08-08,Aisle 08,ambient
Rustic Garlic & Herb Kabuli Chana Large 50g,Everest Organics,PANT-000515,890100157386,Pantry & Dry Goods,53,bottle,167.87,271.59,2027-04-13,Aisle 08,ambient
Sweet Kashmiri Saffron Brownie Bites 6-Pack,Fortune Kitchens,BAKE-000516,890100157387,Bakery & Deli,197,box,95.04,132.56,2026-09-05,Aisle 03,chilled
Farm-Fresh Red Chilli & Garlic Amla Juice Pure 24-Pack,Tata Springs,BEVE-000517,890100157388,Beverages,140,bag,77.17,137.03,2026-11-16,Aisle 06,ambient
Rustic Masala Chai Kabuli Chana Large 750g,Nilgiri Dairy,PANT-000518,890100157389,Pantry & Dry Goods,68,box,512.06,896.70,2028-02-21,Aisle 07,ambient
Premium Nagpur Orange Feta Cheese 100g,Dabur Harvest,DAIR-000519,890100157390,Dairy & Eggs,81,packet,300.99,489.12,2026-09-11,Aisle 02,chilled
Handcrafted Garlic Naan Frozen 4pk 500ml,FarmGold Harvest,FROZ-000520,890100157391,Frozen Foods,121,bag,65.03,91.01,2027-02-20,Aisle 09,frozen
Sweet Flavored Yogurt 250ml,Pure Vedic Springs,DAIR-000521,890100157392,Dairy & Eggs,236,tub,376.27,512.88,2026-09-22,Aisle 02,chilled
Organic Caramelized Onion Surface Floor Cleaner Rose 12-Pack,Tata Milling,HOUS-000522,890100157393,Household & Personal Care,133,bottle,178.09,229.76,2028-01-12,Aisle 12,ambient
Premium Lavash Crackers 10kg,Urban Roots Plantations,BAKE-000523,890100157394,Bakery & Deli,155,box,198.14,320.12,2026-09-02,Aisle 04,chilled
Sweet Smoked Chicken Slices 6-Pack,Himalayan Provisions,BAKE-000524,890100157395,Bakery & Deli,40,box,301.10,420.13,2026-09-06,Aisle 04,ambient
Cured Kaju Katli Sweet Box 250ml,Kaveri Dairy,SNAC-000525,890100157396,Snacks & Confectionery,158,box,314.32,571.38,2027-03-11,Aisle 09,ambient
Signature Sona Masoori Rice 750g,Everest Mills,PANT-000526,890100157397,Pantry & Dry Goods,211,jar,211.75,338.57,2027-04-27,Aisle 07,ambient
Gourmet Filter Coffee Beans 250g,Fortune Kitchens,BEVE-000527,890100157398,Beverages,73,bottle,324.86,551.60,2027-07-01,Aisle 06,chilled
Artisan Matcha Green Tea Whole Wheat Atta Bread 150g,Deccan Agro,BAKE-000528,890100157399,Bakery & Deli,228,pack,312.92,578.16,2026-08-30,Aisle 04,ambient
Royal Kokum Sharbat 200ml,Bhoomi Dairy,BEVE-000529,890100157400,Beverages,184,bottle,291.85,450.02,2027-04-23,Aisle 06,chilled
Traditional Urad Dal Whole 100g,Nature Harvest Dairy,PANT-000530,890100157401,Pantry & Dry Goods,110,bag,696.01,1109.44,2027-05-15,Aisle 06,ambient
Handcrafted Tonic Water Premium 12-Pack,Saffola Farms,BEVE-000531,890100157402,Beverages,154,can,38.84,52.82,2027-03-31,Aisle 06,chilled
Low-Sodium Edamame Pods 200ml,FarmGold Farms,FROZ-000532,890100157403,Frozen Foods,198,packet,274.40,366.02,2027-07-02,Aisle 09,frozen
Sweet Pista Almond Dry Fruits Trail Mix 250ml,Mother Dairy Mills,SNAC-000533,890100157404,Snacks & Confectionery,168,packet,210.32,358.18,2027-05-05,Aisle 09,ambient
Smoked Alphonso Mango Clove & Mint Toothpaste 5kg,Nilgiri Harvest,HOUS-000534,890100157405,Household & Personal Care,194,tube,143.23,258.31,2028-03-17,Aisle 11,ambient
Natural Tulsi Honey Boneless Chicken Breast 10kg,Kaveri Dairy,MEAT-000535,890100157406,Meat & Seafood,19,pcs,554.89,863.24,2026-08-29,Aisle 05,chilled
Select Curd Tub (Dahi) 350g,Satvik Harvest,DAIR-000536,890100157407,Dairy & Eggs,111,pack,96.07,142.19,2026-09-17,Aisle 03,chilled
Homestyle Dark Chocolate Heavy Cream 4-Pack,Desi Organics Kitchens,DAIR-000537,890100157408,Dairy & Eggs,79,pack,267.62,381.25,2026-09-18,Aisle 03,chilled
Country Style Masala Chai Bhujia Sev 250ml,SunBrite Plantations,SNAC-000538,890100157409,Snacks & Confectionery,49,bag,303.38,534.06,2027-05-26,Aisle 09,ambient
Traditional Sea Salt Organic Sharbati Atta 24-Pack,Satvik Botanicals,PANT-000539,890100157410,Pantry & Dry Goods,93,bottle,575.62,732.54,2027-06-18,Aisle 07,ambient
Heritage Cinnamon Spice Fruit Muffins 300g,Mother Dairy Botanicals,BAKE-000540,890100157411,Bakery & Deli,28,pcs,172.50,293.30,2026-09-03,Aisle 04,chilled
Signature Toor Dal Premium 400g,Organic Tattva Milling,PANT-000541,890100157412,Pantry & Dry Goods,99,jar,512.92,853.87,2028-06-24,Aisle 07,ambient
Handcrafted Sweet Corn Kernels 1L,Pure Vedic Springs,FROZ-000542,890100157413,Frozen Foods,70,tub,149.98,220.36,2026-11-09,Aisle 09,frozen
Grass-Fed Cardamom Spiced Jeera Masala Soda 150g,Mother Dairy Milling,BEVE-000543,890100157414,Beverages,140,pack,183.31,242.52,2027-04-12,Aisle 05,ambient
Aged Cardamom Spiced Boneless Chicken Breast 250ml,Patanjali Springs,MEAT-000544,890100157415,Meat & Seafood,110,pcs,171.01,296.89,2026-09-03,Aisle 05,chilled
Sweet Vanilla Bean Garlic Focaccia 200g,Pashmina Organics,BAKE-000545,890100157416,Bakery & Deli,168,pack,172.76,292.18,2026-09-02,Aisle 04,chilled
Grass-Fed Kitchen Paper Towels 4-Roll 50g,Pashmina Goods,HOUS-000546,890100157417,Household & Personal Care,231,packet,578.78,908.46,2027-11-18,Aisle 12,ambient
Homestyle Wood-Fired Veggie Pizza Family Pack,SunBrite Organics,FROZ-000547,890100157418,Frozen Foods,210,packet,178.32,316.26,2027-01-10,Aisle 09,frozen
Handcrafted Makhana Crunch Whole Wheat Atta Bread 200ml,FarmGold Dairy,BAKE-000548,890100157419,Bakery & Deli,175,pcs,108.92,183.07,2026-09-05,Aisle 03,chilled
Unpolished Cinnamon Swirl Buns 200g,Royal Indian Dairy,BAKE-000549,890100157420,Bakery & Deli,224,pcs,111.54,204.91,2026-09-05,Aisle 04,ambient
Zero-Sugar Nagpur Orange Liquid Laundry Detergent 6-Pack,Organic Tattva Kitchens,HOUS-000550,890100157421,Household & Personal Care,169,bottle,224.10,362.27,2027-03-07,Aisle 12,ambient
Grass-Fed Paneer Paratha Frozen 50g,Catch Botanicals,FROZ-000551,890100157422,Frozen Foods,187,bag,118.43,156.16,2027-07-04,Aisle 08,frozen
Plant-Based Truffle Infused Mosquito Vaporizer Refill 300g,Catch Foods,HOUS-000552,890100157423,Household & Personal Care,202,packet,282.25,395.69,2028-01-26,Aisle 12,ambient
Free-Range Bath Tissue 6-Pack 4-Pack,Mother Dairy Kitchens,HOUS-000553,890100157424,Household & Personal Care,192,pack,107.41,168.77,2028-10-07,Aisle 11,ambient
Traditional Moong Dal Washed 24-Pack,Saffola Dairy,PANT-000554,890100157425,Pantry & Dry Goods,19,box,683.99,1038.11,2028-05-18,Aisle 06,ambient
Farm-Fresh Caramelized Onion Strawberries 1kg,Nilgiri Naturals,FRES-000555,890100157426,Fresh Produce,55,bunch,131.03,221.10,2026-09-04,Aisle 02,ambient
Plant-Based Ciabatta Roll 1L,Fortune Milling,BAKE-000556,890100157427,Bakery & Deli,59,pcs,39.43,67.84,2026-09-07,Aisle 04,chilled
Traditional Garlic & Herb Pasture Eggs 500g,Fortune Goods,DAIR-000557,890100157428,Dairy & Eggs,68,pack,35.42,62.45,2026-09-07,Aisle 03,chilled
Farm-Fresh Palak Leaves 750ml,Nature Harvest Naturals,FRES-000558,890100157429,Fresh Produce,7,pcs,104.77,162.47,2026-08-29,Aisle 01,ambient
Premium Tiger Prawns Jumbo 250ml,Satvik Dairy,MEAT-000559,890100157430,Meat & Seafood,38,pcs,673.32,977.77,2026-09-01,Aisle 05,chilled
Signature Garlic Bulbs 750g,Pashmina Harvest,FRES-000560,890100157431,Fresh Produce,172,bag,97.28,125.14,2026-09-01,Aisle 01,ambient
Country Style Granola Health Bars 200ml,Ganga Agro,SNAC-000561,890100157432,Snacks & Confectionery,122,tub,360.01,546.13,2026-10-31,Aisle 09,ambient
Heritage Alphonso Kulfi Tub 750g,Nature Harvest Co.,FROZ-000562,890100157433,Frozen Foods,89,pack,63.96,97.61,2027-07-14,Aisle 08,frozen
Select Garlic & Herb Whole Wheat Atta Bread 330ml,Desi Organics Mills,BAKE-000563,890100157434,Bakery & Deli,243,box,117.18,202.54,2026-09-02,Aisle 04,ambient
Plant-Based Vanilla Bean Brownie Bites 1L,Saffola Milling,BAKE-000564,890100157435,Bakery & Deli,82,pcs,315.37,516.17,2026-08-29,Aisle 03,chilled
Plant-Based Kashmiri Saffron Fresh Rohu Fish 100g,Himalayan Goods,MEAT-000565,890100157436,Meat & Seafood,69,pcs,916.03,1479.02,2026-08-27,Aisle 04,chilled
Natural Sweet Tamarind Fresh Mint (Pudina) Family Pack,Organic Tattva Dairy,FRES-000566,890100157437,Fresh Produce,153,pcs,25.05,44.60,2026-09-13,Aisle 02,ambient
Traditional Organic Green Tea 5L,Kaveri Foods,BEVE-000567,890100157438,Beverages,178,pack,129.17,166.55,2026-10-10,Aisle 05,ambient
Cured Chicken Sausages 330ml,Patanjali Provisions,MEAT-000568,890100157439,Meat & Seafood,12,kg,351.89,468.01,2026-09-02,Aisle 04,chilled
Roasted Mint Lime Pita Bread 250g,Himalayan Farms,BAKE-000569,890100157440,Bakery & Deli,217,pack,223.37,340.19,2026-09-07,Aisle 04,chilled
Aged Dark Chocolate Veg Burger Patties 12-Pack,Green Earth Harvest,FROZ-000570,890100157441,Frozen Foods,200,tub,221.82,319.13,2026-08-25,Aisle 09,frozen
Select Makhana Crunch Fish Fingers Frozen 200g,Pashmina Agro,FROZ-000571,890100157442,Frozen Foods,125,tub,92.26,123.47,2027-07-26,Aisle 09,frozen
Zero-Sugar Fresh Chicken Curry Cut 500ml,Nilgiri Springs,MEAT-000572,890100157443,Meat & Seafood,27,pcs,378.70,644.82,2026-09-03,Aisle 04,chilled
Unpolished Sourdough Loaf 4-Pack,Catch Agro,BAKE-000573,890100157444,Bakery & Deli,89,pcs,304.66,495.04,2026-08-29,Aisle 03,chilled
Country Style Makhana Crunch Crab Meat Fresh 5L,Ganga Milling,MEAT-000574,890100157445,Meat & Seafood,230,pack,247.52,345.56,2026-08-29,Aisle 05,chilled
Select Moong Dal Namkeen 150ml,Dabur Organics,SNAC-000575,890100157446,Snacks & Confectionery,81,tub,150.81,210.30,2027-06-12,Aisle 09,ambient
Whole-Grain Iced Lemon Tea 5L,Nilgiri Plantations,BEVE-000576,890100157447,Beverages,194,can,56.93,73.22,2027-07-29,Aisle 05,ambient
Gourmet Green Peas Fresh 5L,Amul Milling,FRES-000577,890100157448,Fresh Produce,152,bunch,96.16,172.74,2026-09-05,Aisle 01,ambient
Pure Frozen Veg Momos 250g,Amul Mills,FROZ-000578,890100157449,Frozen Foods,235,box,235.92,369.31,2026-11-22,Aisle 08,frozen
Royal Gulab Jamun Tin 1kg,Desi Organics Milling,SNAC-000579,890100157450,Snacks & Confectionery,113,tub,129.66,187.15,2027-03-18,Aisle 09,ambient
Premium Kashmiri Saffron Green Chillies 200g,Nature Harvest Agro,FRES-000580,890100157451,Fresh Produce,120,pack,37.75,50.61,2026-09-03,Aisle 01,chilled
Plant-Based Paneer Paratha Frozen 100g,Kaveri Co.,FROZ-000581,890100157452,Frozen Foods,197,pack,217.62,276.31,2027-06-30,Aisle 08,frozen
Cold-Pressed Sweet Tamarind Moong Dal Namkeen 10kg,Nature Harvest Co.,SNAC-000582,890100157453,Snacks & Confectionery,79,packet,246.61,341.37,2027-02-24,Aisle 10,ambient
Signature Lavash Crackers 2kg,Satvik Botanicals,BAKE-000583,890100157454,Bakery & Deli,16,pcs,193.61,264.94,2026-09-04,Aisle 04,chilled
Artisan Smoked Paprika Cold-Pressed Groundnut Oil 10-Pack,Pashmina Milling,PANT-000584,890100157455,Pantry & Dry Goods,63,bag,349.65,469.81,2028-08-06,Aisle 08,ambient
Traditional Diet Mixture Namkeen 350g,Fortune Springs,SNAC-000585,890100157456,Snacks & Confectionery,202,bar,57.50,97.70,2027-02-10,Aisle 09,ambient
Pure Carrots 1.5L,Pashmina Foods,FRES-000586,890100157457,Fresh Produce,238,pcs,108.93,164.55,2026-08-31,Aisle 01,chilled
Pure Sourdough Loaf 500g,Everest Milling,BAKE-000587,890100157458,Bakery & Deli,61,pcs,88.84,164.26,2026-08-31,Aisle 03,ambient
Desi Caramelized Onion Garlic Focaccia 1L,FarmGold Goods,BAKE-000588,890100157459,Bakery & Deli,32,pack,315.05,536.06,2026-08-28,Aisle 04,chilled
Cured Red Chilli & Garlic Fresh Mint (Pudina) 10kg,Patanjali Plantations,FRES-000589,890100157460,Fresh Produce,143,pack,108.28,151.03,2026-08-30,Aisle 02,ambient
Valley Fresh Fresh Chicken Curry Cut 2kg,Satvik Springs,MEAT-000590,890100157461,Meat & Seafood,174,pcs,869.52,1469.16,2026-08-31,Aisle 04,chilled
Raw Dry Fruits Trail Mix 24-Pack,Royal Indian Dairy,SNAC-000591,890100157462,Snacks & Confectionery,44,bag,155.54,247.64,2026-10-20,Aisle 10,ambient
Natural Alphonso Mangoes 1kg,Everest Mills,FRES-000592,890100157463,Fresh Produce,19,pack,98.91,132.87,2026-09-04,Aisle 02,ambient
Country Style Chicken Keema 12-Pack,Pure Vedic Farms,MEAT-000593,890100157464,Meat & Seafood,216,kg,384.18,483.71,2026-08-29,Aisle 04,chilled
Spiced Sweet Tamarind Butter Croissants 250ml,Himalayan Mills,BAKE-000594,890100157465,Bakery & Deli,239,box,71.11,104.32,2026-08-28,Aisle 04,ambient
Premium Lemon Pepper Palak Leaves 5L,FarmGold Foods,FRES-000595,890100157466,Fresh Produce,127,bunch,84.78,143.04,2026-09-16,Aisle 01,ambient
Golden Tandoori Smoked Atlantic Salmon Fillet 8-Pack,Tata Agro,MEAT-000596,890100157467,Meat & Seafood,17,pack,931.63,1481.28,2026-09-03,Aisle 04,chilled
Traditional Kachi Ghani Mustard Pomegranates 330ml,Satvik Co.,FRES-000597,890100157468,Fresh Produce,61,bag,89.76,124.55,2026-09-08,Aisle 02,ambient
Extra-Virgin Matcha Green Tea Roasted Salted Cashews 2L,Pashmina Co.,SNAC-000598,890100157469,Snacks & Confectionery,249,packet,296.36,539.21,2026-08-30,Aisle 09,ambient
Desi Basa Fish Fillets 250ml,Satvik Foods,MEAT-000599,890100157470,Meat & Seafood,30,pcs,324.33,470.46,2026-08-30,Aisle 05,chilled
Unpolished Mint Lime Apple Cider Vinegar Drink 150g,Vedic Fresh Goods,BEVE-000600,890100157471,Beverages,131,can,428.05,648.94,2027-01-19,Aisle 05,chilled
Wildcrafted Alphonso Kulfi Tub 330ml,Nature Harvest Farms,FROZ-000601,890100157472,Frozen Foods,47,box,104.54,154.26,2026-12-09,Aisle 08,frozen
Cold-Pressed Biodegradable Garbage Bags 50g,Catch Co.,HOUS-000602,890100157473,Household & Personal Care,78,box,35.59,48.84,2027-05-19,Aisle 11,ambient
Grass-Fed Fabric Softener Floral 2kg,Desi Organics Harvest,HOUS-000603,890100157474,Household & Personal Care,83,bottle,241.76,322.08,2029-02-05,Aisle 12,ambient
Sun-Dried Tulsi Honey Kokum Sharbat 200ml,Vedic Fresh Mills,BEVE-000604,890100157475,Beverages,30,bottle,138.75,176.89,2027-01-07,Aisle 06,chilled
Raw Vanilla Bean Coriander Leaves 1kg,Ganga Botanicals,FRES-000605,890100157476,Fresh Produce,247,bag,73.99,115.67,2026-09-08,Aisle 02,chilled
Crisp Masala Chai Granola Health Bars 10kg,Kaveri Dairy,SNAC-000606,890100157477,Snacks & Confectionery,199,bar,62.06,82.81,2027-05-21,Aisle 09,ambient
Sweet Soan Papdi Box 5L,SunBrite Plantations,SNAC-000607,890100157478,Snacks & Confectionery,248,box,112.64,156.34,2027-01-30,Aisle 09,ambient
Crisp Pista Almond Herbal Hand Wash Neem 6-Pack,Catch Farms,HOUS-000608,890100157479,Household & Personal Care,78,packet,102.30,167.97,2028-11-22,Aisle 12,ambient
Extra-Virgin Bath Tissue 6-Pack 8-Pack,Urban Roots Goods,HOUS-000609,890100157480,Household & Personal Care,30,packet,497.41,895.77,2028-12-19,Aisle 11,ambient
Unpolished Kashmiri Saffron Poha Thick Flakes 10-Pack,Green Earth Agro,PANT-000610,890100157481,Pantry & Dry Goods,176,bag,108.68,158.21,2027-06-20,Aisle 08,ambient
Crisp Sweet Tamarind Soy Milk Protein 100g,Urban Roots Co.,DAIR-000611,890100157482,Dairy & Eggs,241,packet,267.51,416.54,2026-09-08,Aisle 03,chilled
Free-Range Pista Almond Fresh Chicken Curry Cut 1.5L,Kaveri Kitchens,MEAT-000612,890100157483,Meat & Seafood,70,pcs,666.32,1145.40,2026-09-01,Aisle 05,chilled
Low-Sodium Truffle Infused Bhujia Sev 250ml,Fortune Dairy,SNAC-000613,890100157484,Snacks & Confectionery,27,tub,155.42,231.55,2026-10-30,Aisle 09,ambient
Traditional Garlic & Herb Filter Coffee Beans 150g,Pashmina Farms,BEVE-000614,890100157485,Beverages,156,pack,112.65,167.17,2027-08-16,Aisle 05,chilled
Extra-Virgin Toasted Sesame Organic Sharbati Atta 10-Pack,Urban Roots Plantations,PANT-000615,890100157486,Pantry & Dry Goods,48,can,536.57,929.32,2026-08-16,Aisle 07,ambient
Whole-Grain Alphonso Mango Cinnamon Swirl Buns 200ml,Pashmina Plantations,BAKE-000616,890100157487,Bakery & Deli,164,pcs,318.62,442.05,2026-09-06,Aisle 03,ambient
Artisan Diet Mixture Namkeen 24-Pack,Deccan Foods,SNAC-000617,890100157488,Snacks & Confectionery,39,pack,504.22,702.72,2027-06-09,Aisle 10,ambient
Smoked Cinnamon Swirl Buns 2kg,Organic Tattva Milling,BAKE-000618,890100157489,Bakery & Deli,152,box,62.46,105.68,2026-09-09,Aisle 03,chilled
Cured Kashmiri Saffron Dishwash Gel Lemon 330ml,Heritage Farms,HOUS-000619,890100157490,Household & Personal Care,110,box,342.55,611.35,2028-12-06,Aisle 11,ambient
Gluten-Free Truffle Infused Basa Fish Fillets 150g,Tata Agro,MEAT-000620,890100157491,Meat & Seafood,136,kg,754.59,1030.27,2026-08-29,Aisle 05,chilled
Heritage Moong Dal Namkeen 50g,Green Earth Plantations,SNAC-000621,890100157492,Snacks & Confectionery,214,bag,228.48,338.24,2027-03-06,Aisle 09,ambient
Valley Fresh Sweet Tamarind Cheese Croissant 24-Pack,Urban Roots Naturals,BAKE-000622,890100157493,Bakery & Deli,26,pcs,271.40,392.55,2026-09-06,Aisle 04,chilled
Cold-Pressed Mint Lime Roasted Makhana Foxnuts Value Pack,Everest Co.,SNAC-000623,890100157494,Snacks & Confectionery,100,bar,402.07,664.84,2027-05-13,Aisle 10,ambient
Premium Cauliflower 200g,Bhoomi Goods,FRES-000624,890100157495,Fresh Produce,48,kg,124.50,221.66,2026-08-29,Aisle 02,ambient
Grass-Fed Tonic Water Premium 150g,Fortune Plantations,BEVE-000625,890100157496,Beverages,221,can,437.69,627.77,2027-05-02,Aisle 06,ambient
Zero-Sugar Vanilla Bean Ciabatta Roll 100g,Patanjali Provisions,BAKE-000626,890100157497,Bakery & Deli,228,box,99.62,153.12,2026-09-10,Aisle 03,chilled
Free-Range Buffalo Milk 4-Pack,Organic Tattva Organics,DAIR-000627,890100157498,Dairy & Eggs,85,pack,294.90,511.63,2026-09-25,Aisle 03,chilled
