Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Farm-Fresh Desi Cow Ghee 6-Pack,Bhoomi Milling,DAIR-000687,890100284668,Dairy & Eggs,193,box,278.00,499.98,2026-09-07,Aisle 02,chilled
Premium Ajwain & Jeera Fruit Cake Slice 250g,Amul Co.,BAKE-000688,890100284669,Bakery & Deli,208,box,208.01,321.84,2026-09-02,Aisle 04,ambient
Smoked Wood-Fired Veggie Pizza 1.5L,Himalayan Farms,FROZ-000689,890100284670,Frozen Foods,138,tub,146.51,229.25,2026-08-26,Aisle 09,frozen
Signature Rose Infused Masala Potato Chips 300g,Nilgiri Kitchens,SNAC-000690,890100284671,Snacks & Confectionery,209,tub,259.55,425.26,2027-02-01,Aisle 10,ambient
Plant-Based Tulsi Honey Papayas 10kg,Pure Vedic Harvest,FRES-000691,890100284672,Fresh Produce,32,kg,32.70,44.80,2026-08-29,Aisle 02,ambient
Signature Butter Murukku 5L,Green Earth Agro,SNAC-000692,890100284673,Snacks & Confectionery,210,tub,254.94,405.80,2026-12-09,Aisle 10,ambient
Grass-Fed Kitchen Paper Towels 4-Roll 750g,Catch Plantations,HOUS-000693,890100284674,Household & Personal Care,140,pack,170.30,236.80,2029-04-14,Aisle 11,ambient
Cold-Pressed Organic Green Tea Snack Pack,Royal Indian Goods,BEVE-000694,890100284675,Beverages,46,bag,257.05,350.11,2026-12-30,Aisle 05,chilled
Desi Mosquito Vaporizer Refill 330ml,Royal Indian Farms,HOUS-000695,890100284676,Household & Personal Care,102,bottle,529.69,864.74,2026-08-27,Aisle 11,ambient
Country Style Pista Almond Red Onions 750g,Dabur Foods,FRES-000696,890100284677,Fresh Produce,59,pcs,151.85,260.70,2026-09-09,Aisle 02,ambient
Stone-Ground Sea Salt Rawa Sooji 400g,Nilgiri Milling,PANT-000697,890100284678,Pantry & Dry Goods,150,jar,145.67,249.73,2028-03-29,Aisle 08,ambient
Golden Apple Cider Vinegar Drink 10-Pack,Green Earth Botanicals,BEVE-000698,890100284679,Beverages,164,carton,216.05,281.83,2027-04-28,Aisle 05,ambient
Low-Sodium Garlic & Herb Atlantic Salmon Fillet 100g,Nature Harvest Provisions,MEAT-000699,890100284680,Meat & Seafood,170,pack,422.11,737.22,2026-08-31,Aisle 04,chilled
Handcrafted Dark Chocolate Coconut Milk Canned 750ml,Everest Dairy,PANT-000700,890100284681,Pantry & Dry Goods,43,can,55.60,73.26,2027-06-18,Aisle 08,ambient
Organic Floor Disinfectant Pine 2-Pack,Patanjali Agro,HOUS-000701,890100284682,Household & Personal Care,238,bottle,108.68,175.87,2027-06-14,Aisle 12,ambient
Unpolished Chicken Sausages 6-Pack,Nature Harvest Harvest,MEAT-000702,890100284683,Meat & Seafood,212,pack,173.14,232.86,2026-09-01,Aisle 05,chilled
Free-Range Bamboo Toothbrush 2pk Family Pack,Vedic Fresh Provisions,HOUS-000703,890100284684,Household & Personal Care,7,box,430.91,613.01,2027-11-08,Aisle 11,ambient
Aged Kachi Ghani Mustard Cold-Pressed Groundnut Oil 1.5L,Amul Co.,PANT-000704,890100284685,Pantry & Dry Goods,14,bottle,564.17,717.86,2028-04-16,Aisle 07,ambient
Free-Range Banana Chips Kerala Style 350g,SunBrite Dairy,SNAC-000705,890100284686,Snacks & Confectionery,197,bar,94.44,143.25,2027-05-10,Aisle 09,ambient
Homestyle Iced Lemon Tea 1L,Organic Tattva Plantations,BEVE-000706,890100284687,Beverages,38,carton,25.51,35.80,2027-06-24,Aisle 05,ambient
Artisan Tulsi Honey Spicy Peanut Chikki 6-Pack,Himalayan Naturals,SNAC-000707,890100284688,Snacks & Confectionery,115,box,529.23,875.91,2027-06-13,Aisle 09,ambient
Cured Pista Almond Butter Croissants 150g,Nilgiri Goods,BAKE-000708,890100284689,Bakery & Deli,164,pack,138.52,227.74,2026-09-07,Aisle 04,chilled
Wildcrafted Frozen Paneer Cubes 250ml,Pure Vedic Naturals,FROZ-000709,890100284690,Frozen Foods,48,pack,162.47,235.20,2027-08-17,Aisle 09,frozen
Gourmet Malai Kulfi Bar 10-Pack,Pashmina Dairy,FROZ-000710,890100284691,Frozen Foods,164,box,141.90,227.39,2027-02-15,Aisle 09,frozen
Royal Cold-Pressed Groundnut Oil 10kg,Desi Organics Kitchens,PANT-000711,890100284692,Pantry & Dry Goods,201,box,180.72,226.74,2026-08-30,Aisle 08,ambient
Roasted Kachi Ghani Mustard Gourmet Cookies Choco-Chip 12-Pack,Satvik Mills,SNAC-000712,890100284693,Snacks & Confectionery,227,bar,100.49,164.49,2026-08-27,Aisle 10,ambient
Valley Fresh Basa Fish Fillets 5L,FarmGold Springs,MEAT-000713,890100284694,Meat & Seafood,99,kg,834.92,1293.96,2026-09-02,Aisle 04,chilled
Grass-Fed Chicken Drumsticks 150ml,Royal Indian Co.,MEAT-000714,890100284695,Meat & Seafood,94,kg,294.31,503.47,2026-08-17,Aisle 05,chilled
Plant-Based Bell Peppers 200ml,Bhoomi Plantations,FRES-000715,890100284696,Fresh Produce,162,pcs,142.35,181.46,2026-09-07,Aisle 01,chilled
Roasted Hash Browns 6pk 2-Pack,FarmGold Naturals,FROZ-000716,890100284697,Frozen Foods,137,pack,204.26,265.65,2026-08-27,Aisle 08,frozen
Natural Jalapeno Lime Fabric Softener Floral Value Pack,Heritage Foods,HOUS-000717,890100284698,Household & Personal Care,128,packet,154.82,228.20,2027-07-26,Aisle 11,ambient
Farm-Fresh Ajwain & Jeera Soy Milk Protein 10-Pack,SunBrite Goods,DAIR-000718,890100284699,Dairy & Eggs,227,pack,387.48,702.82,2026-09-12,Aisle 03,chilled
Farm-Fresh Mosquito Vaporizer Refill 24-Pack,FarmGold Farms,HOUS-000719,890100284700,Household & Personal Care,170,bottle,202.33,313.61,2026-08-24,Aisle 11,ambient
Signature Mozzarella Shredded 200ml,Deccan Dairy,DAIR-000720,890100284701,Dairy & Eggs,44,pack,156.16,236.02,2026-09-04,Aisle 03,chilled
Raw Chicken Frankfurters 10kg,Dabur Agro,BAKE-000721,890100284702,Bakery & Deli,248,pack,269.31,468.99,2026-08-29,Aisle 04,ambient
Stone-Ground Tandoori Smoked Coconut Milk Canned 12-Pack,Organic Tattva Naturals,PANT-000722,890100284703,Pantry & Dry Goods,216,bottle,709.49,988.72,2028-05-05,Aisle 08,ambient
Plant-Based Cardamom Spiced Bottle Gourd (Lauki) 200ml,Bhoomi Botanicals,FRES-000723,890100284704,Fresh Produce,4,kg,126.14,199.13,2026-09-07,Aisle 02,chilled
Gluten-Free Toasted Sesame Cold Pressed Orange Juice 150ml,Everest Kitchens,BEVE-000724,890100284705,Beverages,140,box,302.61,540.70,2027-05-24,Aisle 05,chilled
Roasted Basa Fish Fillets Family Pack,Pure Vedic Botanicals,MEAT-000725,890100284706,Meat & Seafood,163,pcs,237.77,378.07,2026-09-03,Aisle 04,chilled
Golden Lemon Pepper Espresso Roast Ground Coffee 6-Pack,Pure Vedic Naturals,BEVE-000726,890100284707,Beverages,212,bottle,207.95,275.25,2027-04-20,Aisle 05,chilled
Royal Sourdough Loaf 2-Pack,Organic Tattva Goods,BAKE-000727,890100284708,Bakery & Deli,61,pack,311.74,460.96,2026-09-09,Aisle 04,chilled
Desi Sweet Tamarind Dishwash Gel Lemon 250g,Deccan Goods,HOUS-000728,890100284709,Household & Personal Care,209,tube,542.35,845.16,2027-10-01,Aisle 12,ambient
Pure Masala CTC Tea 50g,Urban Roots Naturals,BEVE-000729,890100284710,Beverages,53,bag,224.84,405.73,2026-08-30,Aisle 06,chilled
Aged Coconut Cream Bhujia Sev Snack Pack,Pashmina Organics,SNAC-000730,890100284711,Snacks & Confectionery,237,packet,205.91,275.70,2027-06-03,Aisle 10,ambient
Artisan Floor Disinfectant Pine 300g,Everest Naturals,HOUS-000731,890100284712,Household & Personal Care,8,packet,510.06,938.29,2027-10-07,Aisle 12,ambient
Royal Alphonso Mango Lemons 12-Pack,FarmGold Agro,FRES-000732,890100284713,Fresh Produce,202,bag,41.97,57.66,2026-08-28,Aisle 01,ambient
Crisp Fish Fingers Frozen 200ml,Vedic Fresh Farms,FROZ-000733,890100284714,Frozen Foods,160,bag,291.36,437.98,2027-05-04,Aisle 09,frozen
Stone-Ground Double Toned Milk 150ml,Desi Organics Provisions,DAIR-000734,890100284715,Dairy & Eggs,60,pack,379.39,531.42,2026-08-30,Aisle 02,chilled
Gourmet Smoked Chicken Slices 350g,Fortune Milling,BAKE-000735,890100284716,Bakery & Deli,154,pcs,269.14,348.22,2026-08-30,Aisle 04,ambient
Wildcrafted Gulab Jamun Tin 5L,Urban Roots Dairy,SNAC-000736,890100284717,Snacks & Confectionery,107,packet,216.92,392.91,2027-01-25,Aisle 10,ambient
Traditional Kashmiri Saffron Mustard Oil Kachi Ghani 400g,Tata Naturals,PANT-000737,890100284718,Pantry & Dry Goods,103,bottle,573.15,983.61,2027-04-17,Aisle 08,ambient
Wildcrafted Nagpur Orange Sona Masoori Rice 250g,Royal Indian Organics,PANT-000738,890100284719,Pantry & Dry Goods,84,jar,220.66,360.88,2027-12-10,Aisle 08,ambient
Farm-Fresh Spicy Peanut Chikki Family Pack,Urban Roots Springs,SNAC-000739,890100284720,Snacks & Confectionery,108,tub,61.29,107.34,2027-04-06,Aisle 10,ambient
Gluten-Free Jeera Masala Soda 8-Pack,Catch Goods,BEVE-000740,890100284721,Beverages,193,box,77.14,105.03,2027-08-13,Aisle 05,ambient
Aged Espresso Roast Ground Coffee 350g,Tata Kitchens,BEVE-000741,890100284722,Beverages,17,bottle,255.44,468.39,2027-06-20,Aisle 06,chilled
Heritage Basa Fish Fillets 2L,Vedic Fresh Botanicals,MEAT-000742,890100284723,Meat & Seafood,69,pcs,753.76,988.28,2026-08-30,Aisle 04,chilled
Royal Coriander Leaves 500g,FarmGold Botanicals,FRES-000743,890100284724,Fresh Produce,81,bunch,67.39,85.76,2026-09-04,Aisle 02,ambient
Country Style Matcha Green Tea Paneer Block 10kg,Amul Plantations,DAIR-000744,890100284725,Dairy & Eggs,107,box,427.25,560.82,2026-09-01,Aisle 03,chilled
Cold-Pressed Guava Chilli Juice 750g,Patanjali Mills,BEVE-000745,890100284726,Beverages,56,pack,346.10,453.95,2027-06-02,Aisle 05,ambient
Pure Golden Ginger Rusk Toast 5kg,Dabur Co.,BAKE-000746,890100284727,Bakery & Deli,128,pcs,253.73,407.87,2026-08-28,Aisle 03,chilled
Pure Garlic & Herb Masala CTC Tea 5L,Fortune Agro,BEVE-000747,890100284728,Beverages,102,can,20.26,28.18,2027-03-27,Aisle 06,chilled
Gluten-Free Organic Sharbati Atta 500ml,Ganga Organics,PANT-000748,890100284729,Pantry & Dry Goods,154,can,295.15,426.41,2026-12-17,Aisle 08,ambient
Sun-Dried Malai Kulfi Bar 1.5L,Green Earth Kitchens,FROZ-000749,890100284730,Frozen Foods,215,pack,161.12,262.33,2026-08-30,Aisle 08,frozen
Desi Cold Pressed Orange Juice 750ml,SunBrite Co.,BEVE-000750,890100284731,Beverages,163,carton,341.14,450.68,2026-10-19,Aisle 05,ambient
Crisp Nagpur Orange Diet Mixture Namkeen 250g,Nilgiri Provisions,SNAC-000751,890100284732,Snacks & Confectionery,27,bag,280.88,440.19,2027-06-13,Aisle 09,ambient
Artisan Kashmiri Saffron Pure Jaggery Powder (Gud) 2L,Fortune Milling,PANT-000752,890100284733,Pantry & Dry Goods,158,bag,137.61,221.43,2027-11-30,Aisle 07,ambient
Traditional Chatpata Masala Frozen Green Peas 24-Pack,Green Earth Farms,FROZ-000753,890100284734,Frozen Foods,177,pack,188.42,328.80,2027-06-29,Aisle 09,frozen
Desi Mutton Curry Cut 750ml,Deccan Agro,MEAT-000754,890100284735,Meat & Seafood,105,pcs,561.13,757.80,2026-09-03,Aisle 04,chilled
Organic French Fries Crispy 500g,Ganga Organics,FROZ-000755,890100284736,Frozen Foods,24,bag,342.46,470.42,2026-08-16,Aisle 09,frozen
Desi Custard Apple (Sitaphal) 10kg,Fortune Foods,FRES-000756,890100284737,Fresh Produce,146,pack,50.65,91.66,2026-08-29,Aisle 01,ambient
Gluten-Free Cardamom Spiced Garlic Focaccia 5kg,Mother Dairy Botanicals,BAKE-000757,890100284738,Bakery & Deli,203,box,281.65,423.92,2026-09-03,Aisle 04,chilled
Golden Pista Almond Raw Wildflower Honey 6-Pack,Catch Goods,PANT-000758,890100284739,Pantry & Dry Goods,131,jar,197.54,297.26,2028-08-05,Aisle 07,ambient
Crisp Roasted Salted Cashews 2L,Nature Harvest Organics,SNAC-000759,890100284740,Snacks & Confectionery,169,box,353.19,641.61,2027-05-12,Aisle 10,ambient
Gluten-Free Fruit Cake Slice 10-Pack,Nilgiri Kitchens,BAKE-000760,890100284741,Bakery & Deli,59,pcs,124.13,224.40,2026-09-09,Aisle 03,chilled
Plant-Based Pure Jaggery Powder (Gud) 24-Pack,Royal Indian Springs,PANT-000761,890100284742,Pantry & Dry Goods,149,can,203.23,293.45,2027-04-12,Aisle 08,ambient
Authentic Vanilla Bean Veg Spring Rolls 10kg,Everest Organics,FROZ-000762,890100284743,Frozen Foods,181,bag,151.91,275.15,2027-03-11,Aisle 08,frozen
Natural Ajwain & Jeera Mutton Chops 1.5L,Satvik Plantations,MEAT-000763,890100284744,Meat & Seafood,33,pcs,270.40,387.71,2026-08-31,Aisle 05,chilled
Select Cinnamon Spice Ginger Kombucha 2L,Everest Springs,BEVE-000764,890100284745,Beverages,250,box,161.86,264.01,2027-02-03,Aisle 05,ambient
Gourmet Ayurvedic Bath Soap 24-Pack,Dabur Dairy,HOUS-000765,890100284746,Household & Personal Care,39,packet,450.97,682.92,2028-10-16,Aisle 11,ambient
Spiced Dark Chocolate Cow Milk 500ml,Deccan Dairy,DAIR-000766,890100284747,Dairy & Eggs,10,pack,273.84,401.79,2026-09-22,Aisle 02,chilled
Cured Toasted Sesame Pomegranates 12-Pack,SunBrite Mills,FRES-000767,890100284748,Fresh Produce,139,kg,133.44,226.06,2026-09-17,Aisle 02,chilled
Raw Golden Ginger Flavored Yogurt 50g,Heritage Dairy,DAIR-000768,890100284749,Dairy & Eggs,196,carton,331.86,555.18,2026-09-19,Aisle 03,chilled
Grass-Fed Fruit Cake Slice 2kg,Satvik Foods,BAKE-000769,890100284750,Bakery & Deli,22,pack,26.64,38.61,2026-08-28,Aisle 04,ambient
Spiced Veg Burger Patties 300g,Desi Organics Botanicals,FROZ-000770,890100284751,Frozen Foods,185,bag,140.23,254.72,2027-07-13,Aisle 08,frozen
Premium Lentils Red Masoor 8-Pack,FarmGold Provisions,PANT-000771,890100284752,Pantry & Dry Goods,238,box,316.16,532.78,2027-11-05,Aisle 06,ambient
Zero-Sugar Tulsi Honey Double Toned Milk 750ml,Patanjali Harvest,DAIR-000772,890100284753,Dairy & Eggs,97,carton,167.31,303.30,2026-09-17,Aisle 02,chilled
Spiced Roasted Makhana Foxnuts 10kg,Nature Harvest Mills,SNAC-000773,890100284754,Snacks & Confectionery,175,bar,505.87,738.80,2027-01-16,Aisle 09,ambient
Heritage Electrolyte Energy Drink 400g,Saffola Harvest,BEVE-000774,890100284755,Beverages,196,can,88.36,155.45,2027-04-14,Aisle 05,chilled
Sweet Fruit Cake Slice 150g,Deccan Goods,BAKE-000775,890100284756,Bakery & Deli,45,pcs,212.68,388.35,2026-08-30,Aisle 03,ambient
Cured Golden Ginger Lentils Red Masoor 2-Pack,Saffola Agro,PANT-000776,890100284757,Pantry & Dry Goods,171,can,91.85,115.80,2028-02-28,Aisle 08,ambient
Select Mint Lime Urad Dal Whole 4-Pack,Catch Harvest,PANT-000777,890100284758,Pantry & Dry Goods,194,bottle,80.97,122.33,2028-06-04,Aisle 07,ambient
Valley Fresh Tonic Water Premium 500g,Bhoomi Organics,BEVE-000778,890100284759,Beverages,221,bottle,411.58,741.11,2027-05-10,Aisle 06,ambient
Stone-Ground Frozen Paneer Cubes 24-Pack,Dabur Harvest,FROZ-000779,890100284760,Frozen Foods,227,packet,309.56,467.22,2027-07-30,Aisle 08,frozen
Plant-Based Ayurvedic Bath Soap 300g,Patanjali Harvest,HOUS-000780,890100284761,Household & Personal Care,168,box,379.53,578.01,2028-03-24,Aisle 11,ambient
Rustic Jalapeno Lime Fruit Muffins 350g,Heritage Farms,BAKE-000781,890100284762,Bakery & Deli,12,pack,197.75,320.04,2026-08-31,Aisle 03,chilled
Artisan Stainless Steel Scrubber 3pk 2L,Royal Indian Provisions,HOUS-000782,890100284763,Household & Personal Care,131,pack,532.62,873.95,2027-04-23,Aisle 12,ambient
Unpolished Smoked Chicken Slices 100g,Patanjali Milling,BAKE-000783,890100284764,Bakery & Deli,49,pcs,161.51,273.93,2026-09-07,Aisle 03,ambient
Country Style Cauliflower 400g,Green Earth Agro,FRES-000784,890100284765,Fresh Produce,200,kg,91.91,135.90,2026-08-29,Aisle 01,chilled
Stone-Ground Caramelized Onion Bananas 500g,Himalayan Milling,FRES-000785,890100284766,Fresh Produce,34,bunch,64.44,103.48,2026-09-04,Aisle 02,ambient
Whole-Grain Ajwain & Jeera Pomfret Whole 2-Pack,FarmGold Organics,MEAT-000786,890100284767,Meat & Seafood,206,kg,172.57,296.20,2026-08-31,Aisle 04,chilled
Heritage Frozen Paneer Cubes 400g,Dabur Provisions,FROZ-000787,890100284768,Frozen Foods,145,tub,135.74,205.24,2026-12-29,Aisle 08,frozen
Handcrafted Mint Lime 70% Dark Chocolate Bar 10-Pack,Bhoomi Provisions,SNAC-000788,890100284769,Snacks & Confectionery,200,tub,248.63,343.11,2026-12-07,Aisle 09,ambient
Homestyle Raw Wildflower Honey 100g,Royal Indian Harvest,PANT-000789,890100284770,Pantry & Dry Goods,116,packet,508.58,659.64,2028-03-15,Aisle 08,ambient
Valley Fresh Dishwash Gel Lemon 100g,Fortune Plantations,HOUS-000790,890100284771,Household & Personal Care,205,tube,385.37,558.28,2027-12-26,Aisle 11,ambient
Crisp Pista Almond Boneless Chicken Breast 5kg,Nilgiri Milling,MEAT-000791,890100284772,Meat & Seafood,118,kg,609.42,863.17,2026-09-01,Aisle 05,chilled
Rustic Kachi Ghani Mustard Fish Fingers Frozen Value Pack,Satvik Farms,FROZ-000792,890100284773,Frozen Foods,195,packet,168.61,239.68,2026-08-27,Aisle 09,frozen
Valley Fresh Chatpata Masala Guavas 1.5L,Desi Organics Goods,FRES-000793,890100284774,Fresh Produce,193,kg,71.50,129.45,2026-08-17,Aisle 02,chilled
Rustic Palak Leaves 400g,Royal Indian Harvest,FRES-000794,890100284775,Fresh Produce,8,kg,70.12,129.51,2026-08-30,Aisle 02,ambient
Roasted Ladyfinger (Bhindi) 4-Pack,Bhoomi Harvest,FRES-000795,890100284776,Fresh Produce,205,kg,52.54,95.12,2026-09-14,Aisle 02,ambient
Sun-Dried Tulsi Honey Palak Leaves Value Pack,Mother Dairy Mills,FRES-000796,890100284777,Fresh Produce,90,bunch,124.64,158.57,2026-09-06,Aisle 01,chilled
Organic Chatpata Masala Malai Kulfi Bar Family Pack,Heritage Springs,FROZ-000797,890100284778,Frozen Foods,18,bag,348.70,540.65,2027-03-28,Aisle 09,frozen
Gourmet Garlic Focaccia 10kg,Green Earth Farms,BAKE-000798,890100284779,Bakery & Deli,74,box,67.71,121.40,2026-08-29,Aisle 04,chilled
Wildcrafted Sea Salt Buffalo Milk 200g,FarmGold Mills,DAIR-000799,890100284780,Dairy & Eggs,166,carton,262.00,385.55,2026-09-09,Aisle 02,chilled
Select Tiger Prawns Jumbo 6-Pack,Everest Kitchens,MEAT-000800,890100284781,Meat & Seafood,137,pcs,875.74,1193.77,2026-08-29,Aisle 05,chilled
Cold-Pressed Gouda Block 10kg,Tata Harvest,DAIR-000801,890100284782,Dairy & Eggs,37,pack,450.02,691.95,2026-09-04,Aisle 02,chilled
Spiced Mint Lime Royal Basmati Rice 8-Pack,Patanjali Mills,PANT-000802,890100284783,Pantry & Dry Goods,21,jar,452.01,630.52,2027-04-09,Aisle 07,ambient
Premium Edamame Pods 200ml,Pure Vedic Kitchens,FROZ-000803,890100284784,Frozen Foods,236,tub,319.57,527.12,2027-05-25,Aisle 09,frozen
Royal Tulsi Honey Royal Basmati Rice 2-Pack,Fortune Harvest,PANT-000804,890100284785,Pantry & Dry Goods,110,bag,96.28,129.66,2027-02-26,Aisle 06,ambient
Desi Matcha Green Tea Soan Papdi Box Family Pack,Heritage Provisions,SNAC-000805,890100284786,Snacks & Confectionery,74,box,449.18,780.89,2027-04-18,Aisle 09,ambient
Select Feta Cheese 200g,FarmGold Kitchens,DAIR-000806,890100284787,Dairy & Eggs,7,carton,182.32,304.13,2026-09-26,Aisle 03,chilled
Roasted Masala CTC Tea 10kg,Tata Plantations,BEVE-000807,890100284788,Beverages,190,box,343.64,562.31,2027-07-04,Aisle 06,chilled
Sweet Mint Lime Soy Milk Protein 50g,Amul Kitchens,DAIR-000808,890100284789,Dairy & Eggs,98,pack,508.06,735.00,2026-09-20,Aisle 02,chilled
Organic Squid Rings Cleaned 200ml,Green Earth Co.,MEAT-000809,890100284790,Meat & Seafood,100,pack,185.76,255.81,2026-09-02,Aisle 05,chilled
Aged Wood-Fired Veggie Pizza 100g,Mother Dairy Plantations,FROZ-000810,890100284791,Frozen Foods,92,tub,253.80,331.62,2026-10-29,Aisle 08,frozen
Desi Multigrain Tortillas Snack Pack,FarmGold Provisions,BAKE-000811,890100284792,Bakery & Deli,248,box,140.85,251.01,2026-08-17,Aisle 04,ambient
Sweet Lemon Pepper Garlic Focaccia 150g,Mother Dairy Milling,BAKE-000812,890100284793,Bakery & Deli,76,box,123.46,194.45,2026-09-03,Aisle 04,chilled
Unpolished Chana Dal Polished 1L,Patanjali Agro,PANT-000813,890100284794,Pantry & Dry Goods,212,box,601.61,1103.70,2027-12-01,Aisle 06,ambient
Organic Shampoo Anti-Dandruff 500g,Kaveri Kitchens,HOUS-000814,890100284795,Household & Personal Care,122,packet,495.62,783.12,2026-08-30,Aisle 12,ambient
Free-Range Masala Chai Mosquito Vaporizer Refill 100g,Himalayan Kitchens,HOUS-000815,890100284796,Household & Personal Care,116,box,125.06,177.65,2027-04-12,Aisle 11,ambient
Smoked Brioche Burger Buns 1kg,Pashmina Kitchens,BAKE-000816,890100284797,Bakery & Deli,6,pack,214.53,278.76,2026-09-03,Aisle 04,ambient
Signature Lemon Pepper Nimbu Paani Soda 2-Pack,SunBrite Agro,BEVE-000817,890100284798,Beverages,172,pack,84.20,145.27,2026-08-25,Aisle 05,ambient
Country Style Truffle Infused Electrolyte Energy Drink 250g,Dabur Plantations,BEVE-000818,890100284799,Beverages,118,bag,44.89,74.84,2026-08-28,Aisle 05,ambient
Heritage Tulsi Honey Spicy Peanut Chikki 2-Pack,Patanjali Springs,SNAC-000819,890100284800,Snacks & Confectionery,184,pack,491.19,788.96,2026-12-21,Aisle 09,ambient
Sun-Dried Sparkling Mineral Water 1.5L,Satvik Plantations,BEVE-000820,890100284801,Beverages,155,can,26.19,40.42,2026-12-14,Aisle 05,chilled
Royal Kachi Ghani Mustard Jeera Masala Soda Family Pack,Urban Roots Goods,BEVE-000821,890100284802,Beverages,145,pack,37.41,52.45,2027-02-12,Aisle 06,ambient
Artisan Sea Salt Paneer Tikka Deli Value Pack,Saffola Botanicals,BAKE-000822,890100284803,Bakery & Deli,225,pack,67.68,114.80,2026-09-10,Aisle 03,chilled
Valley Fresh Ajwain & Jeera Pasture Eggs 5kg,Royal Indian Springs,DAIR-000823,890100284804,Dairy & Eggs,193,carton,262.26,462.28,2026-08-30,Aisle 02,chilled
Cold-Pressed Masala Chai Spicy Peanut Chikki Value Pack,Saffola Goods,SNAC-000824,890100284805,Snacks & Confectionery,82,box,415.56,594.62,2027-03-22,Aisle 10,ambient
Stone-Ground Salted Butter 1.5L,Organic Tattva Foods,DAIR-000825,890100284806,Dairy & Eggs,184,bottle,225.18,330.58,2026-09-22,Aisle 03,chilled
Farm-Fresh Red Chilli & Garlic Catla Fish Steaks 1.5L,Amul Botanicals,MEAT-000826,890100284807,Meat & Seafood,205,kg,528.24,864.98,2026-08-20,Aisle 04,chilled
Country Style Vanilla Bean Masala Potato Chips Snack Pack,Deccan Provisions,SNAC-000827,890100284808,Snacks & Confectionery,189,bar,492.65,818.43,2027-03-24,Aisle 10,ambient
Sun-Dried Kachi Ghani Mustard Squid Rings Cleaned 10-Pack,Pashmina Farms,MEAT-000828,890100284809,Meat & Seafood,68,kg,817.94,1440.96,2026-08-30,Aisle 04,chilled
Raw Cardamom Spiced Basa Fish Fillets 12-Pack,FarmGold Foods,MEAT-000829,890100284810,Meat & Seafood,113,pack,387.59,599.06,2026-09-01,Aisle 05,chilled
Farm-Fresh Masala Chai Pomfret Whole 150g,Deccan Mills,MEAT-000830,890100284811,Meat & Seafood,35,pcs,704.31,1094.79,2026-08-30,Aisle 04,chilled
Rustic Crab Meat Fresh 150ml,Patanjali Milling,MEAT-000831,890100284812,Meat & Seafood,239,pack,619.63,892.56,2026-09-02,Aisle 04,chilled
Whole-Grain Pista Almond Veg Burger Patties 6-Pack,Green Earth Springs,FROZ-000832,890100284813,Frozen Foods,179,bag,401.22,662.95,2027-08-15,Aisle 09,frozen
Wildcrafted Toasted Sesame Mixed Berries Frozen 250ml,Kaveri Organics,FROZ-000833,890100284814,Frozen Foods,95,packet,157.86,212.53,2027-03-31,Aisle 09,frozen
Premium Kabuli Chana Large Value Pack,Satvik Milling,PANT-000834,890100284815,Pantry & Dry Goods,69,box,628.91,960.68,2027-10-25,Aisle 06,ambient
Crisp Jalapeno Lime Fresh Mosambi Juice 10kg,FarmGold Harvest,BEVE-000835,890100284816,Beverages,249,bag,281.85,455.79,2026-11-20,Aisle 06,ambient
Sun-Dried Caramelized Onion Veg Burger Patties 10-Pack,Dabur Provisions,FROZ-000836,890100284817,Frozen Foods,170,bag,416.93,578.88,2026-12-24,Aisle 08,frozen
Smoked Shampoo Anti-Dandruff 1kg,Satvik Milling,HOUS-000837,890100284818,Household & Personal Care,147,tube,93.74,166.93,2028-01-20,Aisle 11,ambient
Spiced Rose Infused Himalayan Spring Water 1.5L,Desi Organics Plantations,BEVE-000838,890100284819,Beverages,123,bag,238.22,399.70,2026-12-23,Aisle 06,chilled
Natural Sparkling Mineral Water 12-Pack,Urban Roots Co.,BEVE-000839,890100284820,Beverages,11,bag,123.06,177.94,2026-11-09,Aisle 06,chilled
Heritage Surface Floor Cleaner Rose 250g,Fortune Agro,HOUS-000840,890100284821,Household & Personal Care,162,bottle,301.39,420.67,2027-12-16,Aisle 12,ambient
Raw Pista Almond Coconut Milk Canned 1kg,FarmGold Harvest,PANT-000841,890100284822,Pantry & Dry Goods,127,bag,717.38,940.07,2028-01-27,Aisle 06,ambient
Artisan Tandoori Smoked Pears 400g,Himalayan Agro,FRES-000842,890100284823,Fresh Produce,202,bag,128.17,183.75,2026-09-02,Aisle 01,chilled
Desi Feta Cheese 350g,Ganga Harvest,DAIR-000843,890100284824,Dairy & Eggs,162,carton,428.98,763.84,2026-09-20,Aisle 02,chilled
Gourmet Masala Chai Sweet Corn Kernels 350g,Desi Organics Mills,FROZ-000844,890100284825,Frozen Foods,143,bag,123.64,226.23,2027-05-16,Aisle 09,frozen
Cured Pista Almond Floor Disinfectant Pine 1.5L,SunBrite Mills,HOUS-000845,890100284826,Household & Personal Care,84,packet,392.76,557.24,2028-07-02,Aisle 12,ambient
Select Vanilla Bean Paneer Block 1L,Deccan Harvest,DAIR-000846,890100284827,Dairy & Eggs,183,tub,269.33,412.78,2026-08-27,Aisle 03,chilled
Low-Sodium Dark Chocolate Kitchen Paper Towels 4-Roll 330ml,Catch Co.,HOUS-000847,890100284828,Household & Personal Care,165,pack,205.62,297.02,2029-01-14,Aisle 12,ambient
