Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Rustic Tulsi Honey Veg Spring Rolls 1kg,Deccan Co.,FROZ-001396,890100640394,Frozen Foods,14,bag,245.72,331.87,2027-06-13,Aisle 09,frozen
Natural Alphonso Mango Double Toned Milk 50g,Mother Dairy Dairy,DAIR-001397,890100640395,Dairy & Eggs,19,pack,139.32,218.81,2026-08-18,Aisle 03,chilled
Organic Ajwain & Jeera Bananas 750ml,Saffola Foods,FRES-001398,890100640396,Fresh Produce,143,bag,70.81,100.87,2026-09-02,Aisle 01,chilled
Free-Range Cardamom Spiced Bamboo Toothbrush 2pk 1.5L,SunBrite Botanicals,HOUS-001399,890100640397,Household & Personal Care,66,packet,236.68,361.66,2029-05-14,Aisle 11,ambient
Zero-Sugar Kachi Ghani Mustard Mozzarella Shredded Family Pack,Urban Roots Foods,DAIR-001400,890100640398,Dairy & Eggs,39,box,350.52,637.88,2026-08-15,Aisle 02,chilled
Extra-Virgin Smoked Paprika Tonic Water Premium 4-Pack,SunBrite Milling,BEVE-001401,890100640399,Beverages,24,can,184.12,274.12,2027-05-09,Aisle 05,ambient
Raw Coconut Cream Desi Cow Ghee 1kg,Ganga Botanicals,DAIR-001402,890100640400,Dairy & Eggs,70,packet,277.04,368.44,2026-09-26,Aisle 03,chilled
Desi Masala Chai Apples 24-Pack,Urban Roots Organics,FRES-001403,890100640401,Fresh Produce,93,pcs,34.40,57.24,2026-09-12,Aisle 02,chilled
Premium Basa Fish Fillets 350g,Nature Harvest Plantations,MEAT-001404,890100640402,Meat & Seafood,166,pcs,274.38,483.39,2026-09-02,Aisle 04,chilled
Gluten-Free Chana Dal Polished 350g,SunBrite Botanicals,PANT-001405,890100640403,Pantry & Dry Goods,138,jar,569.73,1014.25,2026-08-27,Aisle 07,ambient
Sun-Dried Feta Cheese 1.5L,Urban Roots Naturals,DAIR-001406,890100640404,Dairy & Eggs,85,carton,237.21,359.29,2026-09-14,Aisle 02,chilled
Smoked Rose Infused Cold Pressed Orange Juice 1kg,Organic Tattva Milling,BEVE-001407,890100640405,Beverages,64,can,248.13,428.64,2027-04-08,Aisle 06,ambient
Premium Soan Papdi Box 8-Pack,Deccan Provisions,SNAC-001408,890100640406,Snacks & Confectionery,78,pack,36.24,61.42,2026-10-22,Aisle 09,ambient
Pure Cardamom Spiced Lemons 500g,Heritage Foods,FRES-001409,890100640407,Fresh Produce,211,pcs,92.15,143.05,2026-08-18,Aisle 02,chilled
Aged Herbal Hand Wash Neem 1kg,Pashmina Milling,HOUS-001410,890100640408,Household & Personal Care,75,pack,330.61,435.39,2027-03-12,Aisle 12,ambient
Signature Alphonso Mango Fish Fingers Frozen 250ml,Ganga Goods,FROZ-001411,890100640409,Frozen Foods,149,bag,247.89,350.27,2027-03-22,Aisle 08,frozen
Farm-Fresh Tonic Water Premium 250ml,Nilgiri Plantations,BEVE-001412,890100640410,Beverages,248,box,149.70,257.14,2027-02-19,Aisle 05,ambient
Premium Masala Chai Desi Cow Ghee 500ml,Urban Roots Kitchens,DAIR-001413,890100640411,Dairy & Eggs,184,carton,35.26,46.46,2026-09-02,Aisle 03,chilled
Golden Cucumbers Snack Pack,Everest Dairy,FRES-001414,890100640412,Fresh Produce,104,pcs,74.15,119.62,2026-09-01,Aisle 01,chilled
Crisp Fresh Chicken Curry Cut 400g,Tata Organics,MEAT-001415,890100640413,Meat & Seafood,167,pack,865.32,1359.59,2026-08-31,Aisle 05,chilled
Unpolished Masala Chai Kulcha 4-Pack 500ml,Green Earth Harvest,BAKE-001416,890100640414,Bakery & Deli,129,pcs,170.15,269.75,2026-08-25,Aisle 04,ambient
Grass-Fed Tandoori Smoked Ricotta Fresh 200g,Saffola Dairy,DAIR-001417,890100640415,Dairy & Eggs,198,tub,167.05,271.67,2026-09-13,Aisle 03,chilled
Wildcrafted Rose Infused Pure Jaggery Powder (Gud) 250ml,FarmGold Farms,PANT-001418,890100640416,Pantry & Dry Goods,219,box,204.81,345.55,2027-06-27,Aisle 08,ambient
Cured Jalapeno Lime Salted Butter 300g,Organic Tattva Kitchens,DAIR-001419,890100640417,Dairy & Eggs,247,bottle,136.43,215.17,2026-09-18,Aisle 03,chilled
Royal Rose Infused Kaju Katli Sweet Box 2L,Himalayan Farms,SNAC-001420,890100640418,Snacks & Confectionery,215,box,521.99,941.80,2027-02-11,Aisle 09,ambient
Authentic Kabuli Chana Large 2kg,Ganga Milling,PANT-001421,890100640419,Pantry & Dry Goods,179,box,350.69,538.69,2028-03-02,Aisle 08,ambient
Cured Nagpur Orange Urad Dal Whole 1kg,Desi Organics Milling,PANT-001422,890100640420,Pantry & Dry Goods,25,packet,88.81,161.72,2028-07-30,Aisle 06,ambient
Whole-Grain Truffle Infused Guava Chilli Juice 10-Pack,Everest Agro,BEVE-001423,890100640421,Beverages,188,carton,428.30,714.54,2027-04-03,Aisle 05,chilled
Premium Toasted Sesame Crab Meat Fresh 400g,Everest Dairy,MEAT-001424,890100640422,Meat & Seafood,98,pcs,567.81,965.73,2026-09-01,Aisle 04,chilled
Premium Dishwash Gel Lemon 500ml,Nature Harvest Dairy,HOUS-001425,890100640423,Household & Personal Care,6,bottle,178.36,282.92,2026-08-21,Aisle 12,ambient
Wildcrafted Tulsi Honey Dishwash Gel Lemon 500ml,Satvik Kitchens,HOUS-001426,890100640424,Household & Personal Care,121,pack,346.26,565.59,2029-04-27,Aisle 11,ambient
Extra-Virgin Fresh Mint (Pudina) 5L,FarmGold Co.,FRES-001427,890100640425,Fresh Produce,195,pcs,156.98,266.64,2026-09-11,Aisle 02,chilled
Plant-Based Chicken Salami Snack Pack,Bhoomi Botanicals,BAKE-001428,890100640426,Bakery & Deli,182,pcs,188.56,243.80,2026-08-29,Aisle 04,chilled
Handcrafted Paneer Tikka Deli 250g,Satvik Organics,BAKE-001429,890100640427,Bakery & Deli,191,box,52.63,84.26,2026-08-29,Aisle 03,chilled
Roasted Lemon Pepper Poha Thick Flakes 750ml,Nilgiri Mills,PANT-001430,890100640428,Pantry & Dry Goods,142,jar,304.99,534.69,2027-01-16,Aisle 06,ambient
Spiced Ayurvedic Bath Soap 500g,Catch Plantations,HOUS-001431,890100640429,Household & Personal Care,139,packet,71.27,116.19,2028-01-17,Aisle 12,ambient
Artisan Buffalo Milk Family Pack,SunBrite Dairy,DAIR-001432,890100640430,Dairy & Eggs,147,packet,481.84,692.38,2026-08-28,Aisle 02,chilled
Stone-Ground Makhana Crunch Goat Mince Premium 50g,Amul Milling,MEAT-001433,890100640431,Meat & Seafood,205,kg,860.97,1504.52,2026-09-02,Aisle 05,chilled
Smoked Toasted Sesame Basa Fish Fillets 500ml,Urban Roots Goods,MEAT-001434,890100640432,Meat & Seafood,204,pack,396.41,591.80,2026-08-31,Aisle 05,chilled
Natural Lemon Pepper Chicken Frankfurters 12-Pack,Kaveri Springs,BAKE-001435,890100640433,Bakery & Deli,128,pack,99.37,152.21,2026-09-01,Aisle 03,ambient
Unpolished Kachi Ghani Mustard Shampoo Anti-Dandruff 200ml,Nilgiri Mills,HOUS-001436,890100640434,Household & Personal Care,155,packet,180.62,303.85,2028-08-07,Aisle 11,ambient
Extra-Virgin Rose Infused Banana Chips Kerala Style 150g,Tata Organics,SNAC-001437,890100640435,Snacks & Confectionery,7,box,535.01,736.48,2027-04-23,Aisle 10,ambient
Handcrafted Kachi Ghani Mustard Tiger Prawns Jumbo 1kg,Deccan Botanicals,MEAT-001438,890100640436,Meat & Seafood,122,kg,552.48,1009.15,2026-09-01,Aisle 05,chilled
Unpolished Truffle Infused Cold-Pressed Groundnut Oil 350g,Kaveri Naturals,PANT-001439,890100640437,Pantry & Dry Goods,232,box,442.99,782.11,2027-12-18,Aisle 06,ambient
Artisan Masala Chai Strawberries 24-Pack,SunBrite Plantations,FRES-001440,890100640438,Fresh Produce,81,bag,56.39,93.52,2026-08-30,Aisle 02,ambient
Roasted Curd Tub (Dahi) 1.5L,Nature Harvest Goods,DAIR-001441,890100640439,Dairy & Eggs,174,box,28.25,43.52,2026-09-03,Aisle 03,chilled
Smoked Rose Infused Mishri Mawa 2kg,Satvik Milling,DAIR-001442,890100640440,Dairy & Eggs,163,packet,262.86,482.06,2026-09-14,Aisle 02,chilled
Authentic Vanilla Bean Brioche Burger Buns 250g,Satvik Mills,BAKE-001443,890100640441,Bakery & Deli,127,pack,201.94,335.28,2026-08-28,Aisle 03,chilled
Rustic Caramelized Onion Poha Thick Flakes 4-Pack,Mother Dairy Harvest,PANT-001444,890100640442,Pantry & Dry Goods,171,can,701.01,1073.65,2027-04-10,Aisle 08,ambient
Golden Smoked Paprika Mutton Curry Cut 250ml,Desi Organics Organics,MEAT-001445,890100640443,Meat & Seafood,167,pcs,842.50,1187.20,2026-08-30,Aisle 05,chilled
Grass-Fed Cold-Pressed Groundnut Oil 150ml,Saffola Organics,PANT-001446,890100640444,Pantry & Dry Goods,11,packet,369.60,504.48,2027-08-08,Aisle 07,ambient
Golden Truffle Infused Shampoo Anti-Dandruff 12-Pack,Catch Provisions,HOUS-001447,890100640445,Household & Personal Care,148,box,172.78,219.15,2027-11-05,Aisle 12,ambient
Sun-Dried Boneless Chicken Breast 250g,Fortune Botanicals,MEAT-001448,890100640446,Meat & Seafood,135,kg,881.71,1249.54,2026-08-29,Aisle 05,chilled
Sweet Sona Masoori Rice 2L,Patanjali Organics,PANT-001449,890100640447,Pantry & Dry Goods,211,can,141.82,238.06,2026-08-24,Aisle 07,ambient
Traditional Kachi Ghani Mustard Liquid Laundry Detergent 750ml,Organic Tattva Botanicals,HOUS-001450,890100640448,Household & Personal Care,215,tube,324.39,452.24,2028-08-12,Aisle 11,ambient
Artisan Sweet Tamarind Garlic Naan Frozen 4pk 10-Pack,Saffola Milling,FROZ-001451,890100640449,Frozen Foods,220,tub,190.72,272.28,2027-06-02,Aisle 08,frozen
Raw Parmigiano-Reggiano 150g,Desi Organics Goods,DAIR-001452,890100640450,Dairy & Eggs,173,bottle,412.04,737.35,2026-09-07,Aisle 02,chilled
Spiced Pomfret Whole 100g,Pashmina Provisions,MEAT-001453,890100640451,Meat & Seafood,29,pcs,504.03,638.65,2026-09-01,Aisle 04,chilled
Farm-Fresh Smoked Paprika Masala Potato Chips 10kg,Nature Harvest Dairy,SNAC-001454,890100640452,Snacks & Confectionery,73,tub,290.97,501.96,2026-12-02,Aisle 10,ambient
Signature Vanilla Bean Himalayan Spring Water 1kg,Nature Harvest Dairy,BEVE-001455,890100640453,Beverages,174,can,94.20,160.87,2026-11-12,Aisle 05,chilled
Gluten-Free Coconut Cream Chaash / Buttermilk 2-Pack,Himalayan Farms,DAIR-001456,890100640454,Dairy & Eggs,233,box,261.10,426.86,2026-08-31,Aisle 02,chilled
Homestyle Mozzarella Shredded 50g,SunBrite Provisions,DAIR-001457,890100640455,Dairy & Eggs,201,box,361.52,526.23,2026-09-13,Aisle 03,chilled
Premium Brownie Bites 8-Pack,Desi Organics Farms,BAKE-001458,890100640456,Bakery & Deli,246,box,179.68,233.82,2026-08-31,Aisle 04,chilled
Sweet Cashew Paste Curry Base 10kg,Kaveri Dairy,PANT-001459,890100640457,Pantry & Dry Goods,136,bag,415.90,554.31,2027-05-24,Aisle 08,ambient
Handcrafted Toasted Sesame Pink Himalayan Salt 330ml,Saffola Co.,PANT-001460,890100640458,Pantry & Dry Goods,228,can,557.86,771.63,2028-05-08,Aisle 06,ambient
Roasted Amla Juice Pure 200g,Bhoomi Naturals,BEVE-001461,890100640459,Beverages,158,bag,345.71,505.60,2026-12-23,Aisle 05,ambient
Sweet Tandoori Smoked Alphonso Mangoes 1L,Mother Dairy Farms,FRES-001462,890100640460,Fresh Produce,186,bag,18.01,31.73,2026-09-15,Aisle 02,chilled
Pure Tulsi Honey Granola Health Bars Family Pack,Patanjali Foods,SNAC-001463,890100640461,Snacks & Confectionery,226,box,90.00,126.96,2027-05-02,Aisle 10,ambient
Organic Nagpur Orange Bottle Gourd (Lauki) Value Pack,Mother Dairy Kitchens,FRES-001464,890100640462,Fresh Produce,244,pcs,88.67,145.29,2026-09-17,Aisle 01,ambient
Whole-Grain Apple Cider Vinegar Drink 250g,Patanjali Foods,BEVE-001465,890100640463,Beverages,150,pack,173.96,225.35,2026-08-28,Aisle 05,chilled
Stone-Ground Rose Infused Kokum Sharbat 6-Pack,Pashmina Provisions,BEVE-001466,890100640464,Beverages,115,bag,403.95,697.74,2027-01-20,Aisle 06,ambient
Premium Tulsi Honey Ayurvedic Bath Soap 150g,Fortune Dairy,HOUS-001467,890100640465,Household & Personal Care,55,packet,597.29,807.80,2026-08-16,Aisle 11,ambient
Raw Red Chilli & Garlic Blueberries 750g,Tata Foods,FRES-001468,890100640466,Fresh Produce,7,bag,52.11,84.82,2026-09-12,Aisle 02,ambient
Smoked Hash Browns 6pk 1.5L,SunBrite Mills,FROZ-001469,890100640467,Frozen Foods,86,box,379.00,685.00,2027-07-23,Aisle 09,frozen
Low-Sodium Bamboo Toothbrush 2pk 500ml,Tata Dairy,HOUS-001470,890100640468,Household & Personal Care,87,tube,187.66,303.75,2027-08-02,Aisle 12,ambient
Royal Masala CTC Tea 5kg,Satvik Foods,BEVE-001471,890100640469,Beverages,44,can,53.25,82.25,2027-07-26,Aisle 05,ambient
Crisp Matcha Green Tea Aloo Tikki 8-Pack 350g,Tata Plantations,FROZ-001472,890100640470,Frozen Foods,171,packet,340.79,585.60,2027-05-13,Aisle 09,frozen
Desi Truffle Infused Organic Sharbati Atta 300g,Ganga Farms,PANT-001473,890100640471,Pantry & Dry Goods,171,box,86.35,144.47,2027-04-10,Aisle 07,ambient
Stone-Ground Coconut Cream Amla Juice Pure Snack Pack,Nature Harvest Harvest,BEVE-001474,890100640472,Beverages,64,bottle,185.06,263.17,2027-04-28,Aisle 06,ambient
Free-Range Cheese Croissant 10kg,Everest Springs,BAKE-001475,890100640473,Bakery & Deli,25,pcs,39.00,59.79,2026-09-05,Aisle 03,chilled
Desi Hash Browns 6pk Value Pack,Fortune Goods,FROZ-001476,890100640474,Frozen Foods,68,pack,90.01,140.64,2026-08-27,Aisle 09,frozen
Homestyle Kachi Ghani Mustard Fresh Rohu Fish 330ml,Fortune Provisions,MEAT-001477,890100640475,Meat & Seafood,132,kg,484.67,649.76,2026-09-02,Aisle 04,chilled
Organic Truffle Infused Buffalo Milk 750ml,Organic Tattva Harvest,DAIR-001478,890100640476,Dairy & Eggs,40,box,346.45,561.12,2026-09-25,Aisle 03,chilled
Pure Cold Pressed Orange Juice 150ml,Organic Tattva Farms,BEVE-001479,890100640477,Beverages,226,box,248.59,381.76,2026-08-29,Aisle 06,ambient
Authentic Frozen Paneer Cubes 2L,Vedic Fresh Co.,FROZ-001480,890100640478,Frozen Foods,6,bag,328.64,438.43,2026-10-30,Aisle 08,frozen
Authentic Fresh Mosambi Juice 200ml,Himalayan Mills,BEVE-001481,890100640479,Beverages,172,carton,391.34,586.35,2026-08-28,Aisle 06,chilled
Homestyle 70% Dark Chocolate Bar 750ml,Desi Organics Provisions,SNAC-001482,890100640480,Snacks & Confectionery,46,bar,214.25,276.24,2027-02-10,Aisle 10,ambient
Sweet Mixed Berries Frozen 250ml,Deccan Naturals,FROZ-001483,890100640481,Frozen Foods,231,bag,240.63,404.64,2027-03-15,Aisle 08,frozen
Crisp Kachi Ghani Mustard Cold-Pressed Groundnut Oil 1.5L,Catch Dairy,PANT-001484,890100640482,Pantry & Dry Goods,25,packet,604.06,980.61,2027-03-29,Aisle 06,ambient
Plant-Based Sea Salt Bottle Gourd (Lauki) 1.5L,Catch Harvest,FRES-001485,890100640483,Fresh Produce,214,pack,64.91,114.78,2026-08-29,Aisle 01,ambient
Pure Kabuli Chana Large 250ml,FarmGold Foods,PANT-001486,890100640484,Pantry & Dry Goods,99,box,711.03,1304.87,2028-07-22,Aisle 08,ambient
Royal Kashmiri Saffron Chana Dal Polished 6-Pack,Vedic Fresh Agro,PANT-001487,890100640485,Pantry & Dry Goods,30,box,34.99,52.58,2026-08-17,Aisle 07,ambient
Homestyle Butter Croissants 50g,Vedic Fresh Harvest,BAKE-001488,890100640486,Bakery & Deli,240,pack,141.65,251.42,2026-08-29,Aisle 03,chilled
Select Sea Salt Unsalted White Butter 1L,Kaveri Botanicals,DAIR-001489,890100640487,Dairy & Eggs,47,bottle,102.69,136.03,2026-09-06,Aisle 02,chilled
Aged Poha Thick Flakes 1L,Everest Co.,PANT-001490,890100640488,Pantry & Dry Goods,41,can,276.43,421.99,2027-08-09,Aisle 07,ambient
Natural Makhana Crunch Urad Dal Whole 150ml,Vedic Fresh Milling,PANT-001491,890100640489,Pantry & Dry Goods,209,bottle,179.36,268.61,2027-08-23,Aisle 07,ambient
Traditional Caramelized Onion Bagel Plain 4pk 200ml,Urban Roots Botanicals,BAKE-001492,890100640490,Bakery & Deli,101,pack,117.75,158.93,2026-09-02,Aisle 04,ambient
Gourmet Chicken Frankfurters 12-Pack,Patanjali Botanicals,BAKE-001493,890100640491,Bakery & Deli,97,box,305.29,474.67,2026-08-29,Aisle 04,chilled
Valley Fresh Pomfret Whole 24-Pack,Fortune Agro,MEAT-001494,890100640492,Meat & Seafood,76,pcs,460.67,789.48,2026-09-01,Aisle 05,chilled
Smoked Chana Dal Polished 4-Pack,Heritage Mills,PANT-001495,890100640493,Pantry & Dry Goods,175,bag,448.58,598.73,2027-11-20,Aisle 08,ambient
Rustic Multigrain Tortillas 150ml,Saffola Springs,BAKE-001496,890100640494,Bakery & Deli,11,box,98.71,144.93,2026-08-21,Aisle 03,ambient
Premium Mustard Oil Kachi Ghani 12-Pack,Organic Tattva Plantations,PANT-001497,890100640495,Pantry & Dry Goods,235,bottle,474.88,759.47,2027-09-10,Aisle 07,ambient
Smoked Pista Almond Fish Fingers Frozen 200g,Patanjali Provisions,FROZ-001498,890100640496,Frozen Foods,75,tub,342.93,563.23,2026-11-05,Aisle 08,frozen
Handcrafted Bath Tissue 6-Pack 250g,Deccan Dairy,HOUS-001499,890100640497,Household & Personal Care,102,pack,195.53,358.44,2027-04-15,Aisle 12,ambient
Select Nagpur Orange Salted Butter 750ml,Everest Kitchens,DAIR-001500,890100640498,Dairy & Eggs,73,tub,367.13,648.89,2026-09-07,Aisle 02,chilled
Spiced Kachi Ghani Mustard Malai Kulfi Bar 200g,Kaveri Springs,FROZ-001501,890100640499,Frozen Foods,71,pack,386.85,491.93,2027-07-08,Aisle 08,frozen
Free-Range Nagpur Orange Ayurvedic Bath Soap 2kg,Fortune Kitchens,HOUS-001502,890100640500,Household & Personal Care,184,box,130.30,220.16,2028-06-06,Aisle 12,ambient
Grass-Fed Fabric Softener Floral 1L,Pashmina Plantations,HOUS-001503,890100640501,Household & Personal Care,164,pack,518.06,698.85,2029-02-12,Aisle 12,ambient
Authentic Jalapeno Lime Squid Rings Cleaned 8-Pack,Green Earth Dairy,MEAT-001504,890100640502,Meat & Seafood,167,pcs,449.39,578.90,2026-08-31,Aisle 04,chilled
Signature Veg Burger Patties 4-Pack,Nilgiri Springs,FROZ-001505,890100640503,Frozen Foods,123,tub,123.67,158.95,2027-04-22,Aisle 09,frozen
Rustic Cardamom Spiced Feta Cheese 300g,Ganga Agro,DAIR-001506,890100640504,Dairy & Eggs,48,bottle,113.60,189.55,2026-08-31,Aisle 02,chilled
Cured Kachi Ghani Mustard Mixed Berries Frozen 250ml,Tata Springs,FROZ-001507,890100640505,Frozen Foods,228,packet,231.81,378.53,2027-08-21,Aisle 08,frozen
Traditional Shampoo Anti-Dandruff 8-Pack,Urban Roots Organics,HOUS-001508,890100640506,Household & Personal Care,138,packet,524.68,888.45,2026-08-29,Aisle 12,ambient
Whole-Grain Feta Cheese 24-Pack,Amul Harvest,DAIR-001509,890100640507,Dairy & Eggs,22,tub,466.43,843.90,2026-09-11,Aisle 02,chilled
Artisan Granola Health Bars 350g,Nature Harvest Farms,SNAC-001510,890100640508,Snacks & Confectionery,171,packet,496.23,635.74,2026-12-09,Aisle 09,ambient
Plant-Based Stainless Steel Scrubber 3pk 50g,Mother Dairy Foods,HOUS-001511,890100640509,Household & Personal Care,115,tube,141.21,208.37,2027-06-24,Aisle 11,ambient
Royal Chamomile Herbal Tea 12-Pack,Green Earth Goods,BEVE-001512,890100640510,Beverages,224,box,62.74,94.53,2027-08-14,Aisle 06,ambient
Free-Range Tulsi Honey Chicken Drumsticks 2-Pack,Himalayan Goods,MEAT-001513,890100640511,Meat & Seafood,81,pcs,803.29,1442.69,2026-09-02,Aisle 04,chilled
Rustic Squid Rings Cleaned 750g,Pashmina Kitchens,MEAT-001514,890100640512,Meat & Seafood,109,pack,774.37,1038.69,2026-09-03,Aisle 05,chilled
Free-Range Coconut Cream Fruit Muffins 50g,Himalayan Naturals,BAKE-001515,890100640513,Bakery & Deli,7,box,185.67,262.42,2026-08-27,Aisle 03,ambient
Unpolished Red Onions 1.5L,Satvik Botanicals,FRES-001516,890100640514,Fresh Produce,21,bag,61.15,96.12,2026-08-29,Aisle 01,ambient
Artisan Masala Potato Chips 330ml,Bhoomi Milling,SNAC-001517,890100640515,Snacks & Confectionery,123,packet,542.11,916.16,2027-01-13,Aisle 09,ambient
Whole-Grain Electrolyte Energy Drink 1.5L,Catch Plantations,BEVE-001518,890100640516,Beverages,120,box,131.18,197.72,2027-05-17,Aisle 06,chilled
Raw Lentils Red Masoor 10kg,Amul Milling,PANT-001519,890100640517,Pantry & Dry Goods,69,packet,90.94,114.27,2026-08-21,Aisle 08,ambient
Artisan Frozen Veg Momos 750ml,Amul Farms,FROZ-001520,890100640518,Frozen Foods,228,pack,273.77,397.50,2027-08-01,Aisle 08,frozen
Smoked Matcha Green Tea Surface Floor Cleaner Rose 150g,Heritage Provisions,HOUS-001521,890100640519,Household & Personal Care,13,tube,498.41,788.57,2026-08-27,Aisle 12,ambient
Plant-Based Desi Cow Ghee 750ml,Ganga Goods,DAIR-001522,890100640520,Dairy & Eggs,74,carton,408.72,697.25,2026-09-12,Aisle 02,chilled
Pure Pure Jaggery Powder (Gud) 100g,Ganga Agro,PANT-001523,890100640521,Pantry & Dry Goods,201,jar,524.90,768.20,2026-08-23,Aisle 08,ambient
Free-Range Mutton Curry Cut 24-Pack,Heritage Organics,MEAT-001524,890100640522,Meat & Seafood,198,kg,558.59,1002.76,2026-08-29,Aisle 04,chilled
Extra-Virgin Dishwash Gel Lemon 12-Pack,Vedic Fresh Mills,HOUS-001525,890100640523,Household & Personal Care,65,bottle,70.42,105.11,2027-11-24,Aisle 11,ambient
Low-Sodium Kashmiri Saffron Moong Dal Washed 6-Pack,Bhoomi Farms,PANT-001526,890100640524,Pantry & Dry Goods,141,box,638.37,1154.26,2028-03-02,Aisle 08,ambient
Sun-Dried Kesar Pista Veg Spring Rolls 4-Pack,Amul Foods,FROZ-001527,890100640525,Frozen Foods,27,box,78.63,102.04,2026-08-16,Aisle 09,frozen
Country Style French Fries Crispy 200ml,Himalayan Springs,FROZ-001528,890100640526,Frozen Foods,63,packet,316.76,507.45,2027-04-22,Aisle 08,frozen
Raw Smoked Paprika Pears 4-Pack,Himalayan Mills,FRES-001529,890100640527,Fresh Produce,50,bag,88.12,149.33,2026-08-30,Aisle 01,ambient
Grass-Fed Caramelized Onion Coconut Milk Canned 1kg,Desi Organics Springs,PANT-001530,890100640528,Pantry & Dry Goods,38,jar,680.14,1207.36,2027-12-12,Aisle 07,ambient
Royal Chatpata Masala Shampoo Anti-Dandruff 12-Pack,Himalayan Co.,HOUS-001531,890100640529,Household & Personal Care,167,packet,505.44,700.71,2026-08-27,Aisle 12,ambient
Aged Caramelized Onion Ginger Root 750g,Everest Organics,FRES-001532,890100640530,Fresh Produce,191,kg,92.08,147.54,2026-09-17,Aisle 01,ambient
Homestyle Alphonso Mango Organic Rolled Oats 2L,Nature Harvest Botanicals,PANT-001533,890100640531,Pantry & Dry Goods,124,jar,157.44,242.52,2027-11-25,Aisle 06,ambient
Free-Range Masala CTC Tea 330ml,Catch Co.,BEVE-001534,890100640532,Beverages,214,pack,203.27,268.64,2027-01-05,Aisle 05,chilled
Natural Garlic & Herb Kabuli Chana Large 4-Pack,Satvik Farms,PANT-001535,890100640533,Pantry & Dry Goods,159,bag,596.60,1072.25,2027-09-01,Aisle 07,ambient
Royal Electrolyte Energy Drink 1.5L,Kaveri Co.,BEVE-001536,890100640534,Beverages,134,pack,332.13,579.38,2027-07-19,Aisle 05,chilled
Crisp Green Peas Fresh 50g,Vedic Fresh Farms,FRES-001537,890100640535,Fresh Produce,250,pcs,24.67,39.64,2026-08-29,Aisle 02,chilled
Raw Ajwain & Jeera Parmigiano-Reggiano 200ml,SunBrite Dairy,DAIR-001538,890100640536,Dairy & Eggs,124,pack,198.51,304.01,2026-09-11,Aisle 03,chilled
Royal Smoked Paprika Paneer Paratha Frozen 2kg,FarmGold Provisions,FROZ-001539,890100640537,Frozen Foods,11,bag,172.57,253.38,2027-04-08,Aisle 08,frozen
Sun-Dried Kesar Pista Portobello Mushrooms 250ml,Everest Botanicals,FRES-001540,890100640538,Fresh Produce,63,kg,57.57,93.35,2026-09-15,Aisle 02,chilled
Cold-Pressed Vanilla Bean Apple Cider Vinegar Drink 750ml,Nilgiri Farms,BEVE-001541,890100640539,Beverages,70,box,331.51,602.49,2027-07-03,Aisle 05,chilled
Traditional Caramelized Onion Pears 400g,Organic Tattva Foods,FRES-001542,890100640540,Fresh Produce,209,pack,132.40,207.15,2026-08-30,Aisle 02,ambient
Plant-Based Organic Rolled Oats 2kg,Nilgiri Agro,PANT-001543,890100640541,Pantry & Dry Goods,155,bag,389.19,711.44,2027-01-29,Aisle 07,ambient
Plant-Based Kachi Ghani Mustard Bottle Gourd (Lauki) 350g,Tata Dairy,FRES-001544,890100640542,Fresh Produce,208,bunch,98.67,149.50,2026-09-01,Aisle 01,chilled
Sun-Dried Lemons 330ml,Kaveri Mills,FRES-001545,890100640543,Fresh Produce,218,bag,156.47,220.34,2026-08-31,Aisle 01,ambient
Traditional Pista Almond Jeera Masala Soda 500ml,Urban Roots Botanicals,BEVE-001546,890100640544,Beverages,46,box,91.13,150.90,2026-08-28,Aisle 05,chilled
Gourmet Goat Mince Premium 5L,Desi Organics Provisions,MEAT-001547,890100640545,Meat & Seafood,194,pack,153.65,207.64,2026-08-29,Aisle 04,chilled
Valley Fresh Clove & Mint Toothpaste 10kg,Deccan Kitchens,HOUS-001548,890100640546,Household & Personal Care,237,tube,143.61,244.34,2028-12-03,Aisle 11,ambient
Desi Tulsi Honey Shampoo Anti-Dandruff 100g,Heritage Milling,HOUS-001549,890100640547,Household & Personal Care,220,pack,448.36,792.52,2027-04-07,Aisle 11,ambient
Royal Sweet Tamarind Edamame Pods Snack Pack,Green Earth Foods,FROZ-001550,890100640548,Frozen Foods,128,bag,214.41,350.59,2026-08-24,Aisle 08,frozen
Natural Greek Yogurt 2-Pack,Fortune Plantations,DAIR-001551,890100640549,Dairy & Eggs,244,tub,333.58,526.49,2026-09-11,Aisle 03,chilled
Artisan Kitchen Paper Towels 4-Roll 10-Pack,Ganga Goods,HOUS-001552,890100640550,Household & Personal Care,63,tube,482.50,770.55,2029-05-21,Aisle 11,ambient
Free-Range Butter Murukku 10kg,Everest Provisions,SNAC-001553,890100640551,Snacks & Confectionery,105,box,524.62,815.68,2026-08-20,Aisle 09,ambient
Stone-Ground Chicken Sausages 200ml,Nature Harvest Dairy,MEAT-001554,890100640552,Meat & Seafood,122,pcs,823.92,1198.70,2026-09-01,Aisle 05,chilled
Free-Range Granola Health Bars Snack Pack,Pashmina Naturals,SNAC-001555,890100640553,Snacks & Confectionery,238,bar,391.95,722.29,2026-08-30,Aisle 09,ambient
