Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Cold-Pressed Green Chillies 24-Pack,Satvik Agro,FRES-008600,890100282361,Fresh Produce,76,kg,32.41,52.25,2026-09-16,Aisle 01,chilled
Artisan Garlic & Herb Garlic Naan Frozen 4pk 200ml,Kaveri Provisions,FROZ-008601,890100282362,Frozen Foods,98,tub,230.74,313.29,2026-12-08,Aisle 09,frozen
Roasted Fresh Methi 2L,SunBrite Naturals,FRES-008602,890100282363,Fresh Produce,22,pcs,92.82,165.67,2026-09-15,Aisle 02,chilled
Cold-Pressed Cashew Paste Curry Base 150ml,Vedic Fresh Plantations,PANT-008603,890100282364,Pantry & Dry Goods,153,bottle,518.60,796.12,2028-08-06,Aisle 07,ambient
Whole-Grain Badam Milk Drink 300g,Heritage Co.,BEVE-008604,890100282365,Beverages,30,can,371.56,556.30,2027-04-17,Aisle 05,chilled
Raw Moong Dal Namkeen 1.5L,Green Earth Plantations,SNAC-008605,890100282366,Snacks & Confectionery,138,bag,304.59,556.76,2027-02-19,Aisle 09,ambient
Cold-Pressed Masala Potato Chips 1L,Deccan Plantations,SNAC-008606,890100282367,Snacks & Confectionery,91,pack,483.39,730.06,2027-01-17,Aisle 09,ambient
Whole-Grain Sweet Tamarind Cold Brew Coffee Family Pack,Nature Harvest Co.,BEVE-008607,890100282368,Beverages,247,can,179.74,300.04,2027-01-06,Aisle 06,chilled
Handcrafted Basa Fish Fillets 6-Pack,Kaveri Co.,MEAT-008608,890100282369,Meat & Seafood,212,kg,433.23,610.38,2026-09-02,Aisle 04,chilled
Pure Ajwain & Jeera Diet Mixture Namkeen 2-Pack,Nature Harvest Agro,SNAC-008609,890100282370,Snacks & Confectionery,184,bag,102.87,161.03,2026-11-18,Aisle 09,ambient
Roasted Makhana Crunch Veg Burger Patties 350g,Heritage Foods,FROZ-008610,890100282371,Frozen Foods,180,bag,413.44,624.02,2026-12-27,Aisle 09,frozen
Golden Royal Basmati Rice 500g,Fortune Provisions,PANT-008611,890100282372,Pantry & Dry Goods,114,box,104.80,174.35,2026-08-16,Aisle 07,ambient
Organic Pista Almond French Fries Crispy 350g,Dabur Springs,FROZ-008612,890100282373,Frozen Foods,121,bag,186.67,285.70,2027-04-15,Aisle 09,frozen
Artisan Matcha Green Tea Pomegranates 8-Pack,Tata Botanicals,FRES-008613,890100282374,Fresh Produce,200,bag,108.58,192.55,2026-09-11,Aisle 02,ambient
Gluten-Free Rusk Toast 150g,Amul Organics,BAKE-008614,890100282375,Bakery & Deli,144,pcs,216.10,329.54,2026-09-05,Aisle 03,chilled
Homestyle Cardamom Spiced Flavored Yogurt 5kg,Green Earth Foods,DAIR-008615,890100282376,Dairy & Eggs,182,carton,309.53,544.55,2026-09-14,Aisle 02,chilled
Extra-Virgin Mint Lime Flavored Yogurt 8-Pack,SunBrite Goods,DAIR-008616,890100282377,Dairy & Eggs,122,carton,324.18,472.59,2026-09-19,Aisle 02,chilled
Heritage Kashmiri Saffron Guavas 400g,Royal Indian Goods,FRES-008617,890100282378,Fresh Produce,160,kg,43.19,56.49,2026-09-02,Aisle 01,chilled
Royal Rose Infused Floor Disinfectant Pine 4-Pack,Heritage Harvest,HOUS-008618,890100282379,Household & Personal Care,217,tube,401.47,633.08,2027-06-07,Aisle 12,ambient
Gluten-Free Hash Browns 6pk 500g,FarmGold Farms,FROZ-008619,890100282380,Frozen Foods,138,pack,392.34,704.53,2027-04-03,Aisle 08,frozen
Gluten-Free Rose Infused Ladyfinger (Bhindi) 5kg,SunBrite Provisions,FRES-008620,890100282381,Fresh Produce,187,bag,73.86,122.59,2026-08-29,Aisle 01,chilled
Aged Surface Floor Cleaner Rose 24-Pack,Satvik Goods,HOUS-008621,890100282382,Household & Personal Care,165,tube,300.29,550.18,2026-08-27,Aisle 12,ambient
Country Style Herbal Hand Wash Neem 2-Pack,Fortune Goods,HOUS-008622,890100282383,Household & Personal Care,58,pack,139.29,247.53,2028-06-11,Aisle 12,ambient
Sweet Golden Ginger Lemons 300g,Saffola Harvest,FRES-008623,890100282384,Fresh Produce,88,kg,57.66,85.98,2026-09-02,Aisle 02,chilled
Select Kesar Pista 70% Dark Chocolate Bar 4-Pack,Royal Indian Kitchens,SNAC-008624,890100282385,Snacks & Confectionery,216,box,211.94,287.28,2026-08-30,Aisle 10,ambient
Country Style Golden Ginger Electrolyte Energy Drink 200ml,Deccan Botanicals,BEVE-008625,890100282386,Beverages,167,bag,335.21,595.05,2027-03-17,Aisle 06,ambient
Cold-Pressed Mint Lime Feta Cheese 24-Pack,Satvik Agro,DAIR-008626,890100282387,Dairy & Eggs,142,tub,235.46,314.15,2026-09-07,Aisle 02,chilled
Handcrafted Sweet Tamarind Cold Brew Coffee 4-Pack,Vedic Fresh Provisions,BEVE-008627,890100282388,Beverages,177,bottle,169.03,213.99,2027-08-07,Aisle 06,chilled
Plant-Based Pav 6-Pack 24-Pack,Catch Agro,BAKE-008628,890100282389,Bakery & Deli,145,pcs,198.51,352.94,2026-09-01,Aisle 04,ambient
Handcrafted Kulcha 4-Pack 1L,Ganga Harvest,BAKE-008629,890100282390,Bakery & Deli,54,box,245.23,308.53,2026-09-07,Aisle 04,ambient
Authentic Garlic & Herb Chamomile Herbal Tea 1.5L,Heritage Foods,BEVE-008630,890100282391,Beverages,227,can,98.88,140.24,2027-06-01,Aisle 05,ambient
Grass-Fed Coconut Milk Canned 2-Pack,Himalayan Mills,PANT-008631,890100282392,Pantry & Dry Goods,8,can,379.54,563.39,2027-01-16,Aisle 07,ambient
Wildcrafted 70% Dark Chocolate Bar 8-Pack,Pashmina Foods,SNAC-008632,890100282393,Snacks & Confectionery,24,bag,161.65,208.20,2027-04-23,Aisle 10,ambient
Pure Herbal Hand Wash Neem 5kg,Pure Vedic Dairy,HOUS-008633,890100282394,Household & Personal Care,134,tube,209.68,278.66,2029-04-17,Aisle 12,ambient
Artisan Chicken Drumsticks 2kg,Nilgiri Goods,MEAT-008634,890100282395,Meat & Seafood,214,pcs,574.36,791.42,2026-08-30,Aisle 05,chilled
Free-Range Red Chilli & Garlic Alphonso Mangoes 2kg,Desi Organics Harvest,FRES-008635,890100282396,Fresh Produce,64,pack,87.68,114.86,2026-09-05,Aisle 02,ambient
Zero-Sugar Floor Disinfectant Pine 250g,Bhoomi Organics,HOUS-008636,890100282397,Household & Personal Care,20,box,147.85,264.88,2028-06-12,Aisle 11,ambient
Golden Toor Dal Premium 2-Pack,Fortune Harvest,PANT-008637,890100282398,Pantry & Dry Goods,152,box,589.10,917.71,2026-08-29,Aisle 08,ambient
Smoked French Fries Crispy 200ml,Fortune Milling,FROZ-008638,890100282399,Frozen Foods,56,tub,141.58,183.52,2027-02-20,Aisle 09,frozen
Low-Sodium Coconut Cream Garlic Bulbs 150g,Dabur Foods,FRES-008639,890100282400,Fresh Produce,239,bag,67.47,97.95,2026-09-17,Aisle 01,chilled
Plant-Based Kesar Pista Fruit Muffins 24-Pack,Organic Tattva Provisions,BAKE-008640,890100282401,Bakery & Deli,69,box,265.13,446.73,2026-08-30,Aisle 03,chilled
Raw Guavas 150ml,Fortune Farms,FRES-008641,890100282402,Fresh Produce,151,pack,82.86,107.91,2026-09-15,Aisle 02,ambient
Zero-Sugar Liquid Laundry Detergent Family Pack,Royal Indian Naturals,HOUS-008642,890100282403,Household & Personal Care,134,pack,325.85,500.04,2028-04-15,Aisle 11,ambient
Unpolished Electrolyte Energy Drink 150ml,Patanjali Springs,BEVE-008643,890100282404,Beverages,68,bag,210.63,300.45,2027-05-31,Aisle 06,chilled
Plant-Based Cardamom Spiced Tiger Prawns Jumbo Snack Pack,Dabur Dairy,MEAT-008644,890100282405,Meat & Seafood,198,kg,346.28,629.93,2026-09-01,Aisle 05,chilled
Low-Sodium Toasted Sesame Chamomile Herbal Tea 12-Pack,Bhoomi Dairy,BEVE-008645,890100282406,Beverages,4,can,320.78,415.72,2026-09-10,Aisle 06,chilled
Whole-Grain Sea Salt Apple Cider Vinegar Drink 150g,SunBrite Farms,BEVE-008646,890100282407,Beverages,155,bag,308.32,449.90,2026-12-08,Aisle 06,ambient
Organic Mutton Chops 2L,Heritage Botanicals,MEAT-008647,890100282408,Meat & Seafood,234,kg,593.15,834.64,2026-09-02,Aisle 04,chilled
Roasted Kesar Pista Rawa Sooji 50g,Tata Co.,PANT-008648,890100282409,Pantry & Dry Goods,133,can,337.32,493.30,2028-07-05,Aisle 08,ambient
Traditional Lavash Crackers 350g,Bhoomi Kitchens,BAKE-008649,890100282410,Bakery & Deli,208,pcs,111.71,143.60,2026-09-08,Aisle 03,chilled
Crisp Sweet Corn Kernels 24-Pack,Pashmina Organics,FROZ-008650,890100282411,Frozen Foods,147,tub,405.12,710.61,2026-08-30,Aisle 08,frozen
Cold-Pressed Double Toned Milk 100g,Saffola Farms,DAIR-008651,890100282412,Dairy & Eggs,48,pack,373.70,478.90,2026-09-06,Aisle 02,chilled
Authentic Kachi Ghani Mustard Cashew Paste Curry Base 2kg,Saffola Naturals,PANT-008652,890100282413,Pantry & Dry Goods,160,packet,740.01,1247.21,2028-07-13,Aisle 07,ambient
Plant-Based Jalapeno Lime Tiger Prawns Jumbo 400g,Everest Harvest,MEAT-008653,890100282414,Meat & Seafood,44,kg,271.13,385.19,2026-08-30,Aisle 05,chilled
Cold-Pressed Tulsi Honey Fish Fingers Frozen 150g,Catch Springs,FROZ-008654,890100282415,Frozen Foods,189,bag,314.45,560.23,2027-04-29,Aisle 09,frozen
Country Style Frozen Samosas 1.5L,FarmGold Milling,FROZ-008655,890100282416,Frozen Foods,105,pack,207.63,285.44,2027-05-27,Aisle 09,frozen
Heritage Dark Chocolate Cold Pressed Orange Juice 1L,Ganga Botanicals,BEVE-008656,890100282417,Beverages,249,bottle,283.57,389.97,2027-04-02,Aisle 06,chilled
Sun-Dried Masala Chai Veg Spring Rolls 5kg,SunBrite Organics,FROZ-008657,890100282418,Frozen Foods,231,packet,119.02,158.59,2027-08-21,Aisle 08,frozen
Premium Mixed Berries Frozen 400g,Ganga Milling,FROZ-008658,890100282419,Frozen Foods,215,box,334.88,500.61,2026-12-15,Aisle 08,frozen
Wildcrafted Nagpur Orange Wood-Fired Veggie Pizza Snack Pack,Satvik Naturals,FROZ-008659,890100282420,Frozen Foods,127,packet,54.86,83.33,2026-12-28,Aisle 08,frozen
Unpolished Himalayan Spring Water Value Pack,Amul Provisions,BEVE-008660,890100282421,Beverages,63,can,392.22,515.01,2027-03-01,Aisle 06,ambient
Stone-Ground Sweet Tamarind Pomegranates 200ml,Tata Plantations,FRES-008661,890100282422,Fresh Produce,141,pcs,103.78,147.73,2026-09-11,Aisle 02,ambient
Wildcrafted Kesar Pista Atlantic Salmon Fillet 250ml,Catch Agro,MEAT-008662,890100282423,Meat & Seafood,236,pcs,709.04,1274.95,2026-09-02,Aisle 05,chilled
Wildcrafted Papayas 250ml,Amul Botanicals,FRES-008663,890100282424,Fresh Produce,176,kg,104.03,143.10,2026-09-02,Aisle 01,ambient
Country Style Cardamom Spiced Pita Bread 250ml,Urban Roots Mills,BAKE-008664,890100282425,Bakery & Deli,109,box,189.27,306.52,2026-09-08,Aisle 03,chilled
Sun-Dried Ajwain & Jeera Brownie Bites 1.5L,Everest Agro,BAKE-008665,890100282426,Bakery & Deli,95,pcs,131.11,197.56,2026-08-31,Aisle 04,chilled
Farm-Fresh Double Toned Milk 250g,Desi Organics Agro,DAIR-008666,890100282427,Dairy & Eggs,29,carton,482.38,772.90,2026-09-25,Aisle 02,chilled
Gluten-Free Rose Infused Catla Fish Steaks 350g,Mother Dairy Agro,MEAT-008667,890100282428,Meat & Seafood,107,kg,412.50,635.43,2026-08-30,Aisle 04,chilled
Unpolished Granola Health Bars 2L,Satvik Foods,SNAC-008668,890100282429,Snacks & Confectionery,171,box,74.81,105.22,2026-12-18,Aisle 09,ambient
Low-Sodium Pista Almond Masala Potato Chips 12-Pack,Bhoomi Goods,SNAC-008669,890100282430,Snacks & Confectionery,121,box,264.67,477.78,2027-01-18,Aisle 09,ambient
Golden Lemons 400g,Himalayan Kitchens,FRES-008670,890100282431,Fresh Produce,93,bag,16.96,27.88,2026-09-06,Aisle 02,ambient
Low-Sodium Jalapeno Lime Cold-Pressed Groundnut Oil 750ml,Bhoomi Agro,PANT-008671,890100282432,Pantry & Dry Goods,215,bag,546.84,941.44,2028-02-24,Aisle 07,ambient
Organic Fabric Softener Floral 350g,Nature Harvest Co.,HOUS-008672,890100282433,Household & Personal Care,33,bottle,366.30,489.38,2029-01-29,Aisle 12,ambient
Extra-Virgin Organic Sharbati Atta 5L,Royal Indian Dairy,PANT-008673,890100282434,Pantry & Dry Goods,173,jar,71.18,89.66,2027-07-22,Aisle 07,ambient
Wildcrafted Flavored Yogurt 1L,Heritage Springs,DAIR-008674,890100282435,Dairy & Eggs,230,carton,112.65,143.22,2026-09-17,Aisle 03,chilled
Gourmet Lemon Pepper Chicken Frankfurters 1.5L,Saffola Co.,BAKE-008675,890100282436,Bakery & Deli,15,pcs,105.20,149.17,2026-09-03,Aisle 04,chilled
Stone-Ground Toasted Sesame Cheese Croissant 250ml,Ganga Provisions,BAKE-008676,890100282437,Bakery & Deli,144,box,280.92,402.50,2026-08-31,Aisle 04,chilled
Sun-Dried Sea Salt Green Chillies 100g,Patanjali Agro,FRES-008677,890100282438,Fresh Produce,182,pack,45.61,78.50,2026-09-06,Aisle 02,chilled
Heritage Royal Basmati Rice 5kg,Heritage Farms,PANT-008678,890100282439,Pantry & Dry Goods,167,bag,299.93,388.91,2027-07-25,Aisle 08,ambient
Homestyle Vanilla Bean Garlic Bulbs Snack Pack,Green Earth Organics,FRES-008679,890100282440,Fresh Produce,26,pcs,88.69,155.54,2026-08-29,Aisle 01,ambient
Artisan Makhana Crunch Almond Milk 330ml,Vedic Fresh Co.,DAIR-008680,890100282441,Dairy & Eggs,78,packet,40.00,64.94,2026-09-07,Aisle 02,chilled
Cold-Pressed Masala Chai Cinnamon Swirl Buns 500ml,Organic Tattva Farms,BAKE-008681,890100282442,Bakery & Deli,109,pcs,102.84,165.18,2026-08-31,Aisle 03,ambient
Country Style Mixed Berries Frozen 300g,Mother Dairy Harvest,FROZ-008682,890100282443,Frozen Foods,15,tub,84.99,118.28,2026-08-28,Aisle 09,frozen
Unpolished Moong Dal Namkeen 150ml,Ganga Milling,SNAC-008683,890100282444,Snacks & Confectionery,97,pack,490.41,728.67,2027-06-16,Aisle 10,ambient
Zero-Sugar Rose Infused Aloo Tikki 8-Pack 5kg,Bhoomi Agro,FROZ-008684,890100282445,Frozen Foods,59,box,60.62,85.21,2027-06-04,Aisle 08,frozen
Plant-Based Caramelized Onion Rusk Toast 24-Pack,Saffola Farms,BAKE-008685,890100282446,Bakery & Deli,46,box,94.53,141.62,2026-09-06,Aisle 03,ambient
Roasted Smoked Paprika Brioche Burger Buns 1kg,Everest Foods,BAKE-008686,890100282447,Bakery & Deli,132,box,110.06,197.73,2026-08-31,Aisle 03,ambient
Unpolished Truffle Infused Goat Mince Premium 500ml,Bhoomi Harvest,MEAT-008687,890100282448,Meat & Seafood,113,pack,514.54,873.41,2026-08-29,Aisle 05,chilled
Free-Range Amla Juice Pure 6-Pack,SunBrite Botanicals,BEVE-008688,890100282449,Beverages,241,bottle,42.02,71.10,2027-06-18,Aisle 05,chilled
Roasted Filter Coffee Beans 250g,Mother Dairy Provisions,BEVE-008689,890100282450,Beverages,119,pack,58.48,104.11,2027-06-07,Aisle 05,ambient
Grass-Fed Dark Chocolate Kaju Katli Sweet Box 8-Pack,Nature Harvest Naturals,SNAC-008690,890100282451,Snacks & Confectionery,14,pack,73.90,132.35,2026-11-15,Aisle 09,ambient
Artisan Kachi Ghani Mustard Kabuli Chana Large 5kg,Satvik Foods,PANT-008691,890100282452,Pantry & Dry Goods,63,bag,247.67,351.75,2027-01-12,Aisle 06,ambient
Desi Pink Himalayan Salt 8-Pack,Vedic Fresh Organics,PANT-008692,890100282453,Pantry & Dry Goods,79,bottle,64.13,115.38,2027-04-13,Aisle 07,ambient
Extra-Virgin Matcha Green Tea Stainless Steel Scrubber 3pk 500g,Fortune Farms,HOUS-008693,890100282454,Household & Personal Care,7,pack,530.25,807.99,2026-08-28,Aisle 11,ambient
Handcrafted Paneer Paratha Frozen 6-Pack,Saffola Agro,FROZ-008694,890100282455,Frozen Foods,14,box,251.46,407.18,2027-01-22,Aisle 09,frozen
Aged Rose Infused Lentils Red Masoor 2kg,Urban Roots Milling,PANT-008695,890100282456,Pantry & Dry Goods,66,jar,603.16,941.15,2027-09-01,Aisle 08,ambient
Signature Makhana Crunch Basa Fish Fillets 250g,Urban Roots Foods,MEAT-008696,890100282457,Meat & Seafood,32,kg,728.21,1149.22,2026-08-31,Aisle 05,chilled
Smoked Kesar Pista Raw Wildflower Honey 1kg,Dabur Milling,PANT-008697,890100282458,Pantry & Dry Goods,34,bottle,308.32,529.74,2026-08-29,Aisle 08,ambient
Wildcrafted Ginger Kombucha 250ml,Kaveri Naturals,BEVE-008698,890100282459,Beverages,147,bottle,364.83,625.78,2026-10-19,Aisle 06,ambient
Roasted Papayas 12-Pack,FarmGold Naturals,FRES-008699,890100282460,Fresh Produce,134,kg,35.07,61.60,2026-09-16,Aisle 02,chilled
Select Tandoori Smoked Gourmet Cookies Choco-Chip 250ml,Nilgiri Farms,SNAC-008700,890100282461,Snacks & Confectionery,36,bag,272.70,362.95,2027-01-27,Aisle 09,ambient
Extra-Virgin Alphonso Mango Desi Cow Ghee 2kg,Pashmina Co.,DAIR-008701,890100282462,Dairy & Eggs,40,pack,276.28,479.04,2026-09-04,Aisle 02,chilled
Cold-Pressed Alphonso Mango Gourmet Cookies Choco-Chip 250ml,Everest Dairy,SNAC-008702,890100282463,Snacks & Confectionery,143,packet,324.83,550.93,2026-10-11,Aisle 10,ambient
Handcrafted Herbal Hand Wash Neem 150g,Nilgiri Botanicals,HOUS-008703,890100282464,Household & Personal Care,96,bottle,424.82,759.98,2027-04-23,Aisle 12,ambient
Royal Double Toned Milk 12-Pack,Saffola Naturals,DAIR-008704,890100282465,Dairy & Eggs,212,packet,57.35,78.29,2026-09-05,Aisle 02,chilled
Heritage Coriander Leaves 5kg,Fortune Foods,FRES-008705,890100282466,Fresh Produce,70,bunch,54.85,70.00,2026-09-11,Aisle 02,ambient
Cold-Pressed Cinnamon Swirl Buns 250ml,SunBrite Provisions,BAKE-008706,890100282467,Bakery & Deli,27,pack,199.33,317.91,2026-09-02,Aisle 03,chilled
Unpolished Ayurvedic Bath Soap 750g,Dabur Mills,HOUS-008707,890100282468,Household & Personal Care,194,tube,578.48,1032.44,2026-08-30,Aisle 11,ambient
Smoked Cinnamon Spice Cinnamon Swirl Buns 24-Pack,Organic Tattva Plantations,BAKE-008708,890100282469,Bakery & Deli,157,box,86.10,113.39,2026-09-01,Aisle 04,chilled
Golden Dark Chocolate Chicken Sausages 1.5L,Saffola Botanicals,MEAT-008709,890100282470,Meat & Seafood,13,pack,927.18,1169.65,2026-09-03,Aisle 05,chilled
Unpolished Kachi Ghani Mustard Multigrain Tortillas 1kg,Fortune Organics,BAKE-008710,890100282471,Bakery & Deli,62,pcs,95.42,123.64,2026-09-01,Aisle 04,chilled
Authentic Dark Chocolate Basa Fish Fillets Snack Pack,Ganga Botanicals,MEAT-008711,890100282472,Meat & Seafood,209,pcs,310.08,478.22,2026-08-27,Aisle 04,chilled
Plant-Based Kachi Ghani Mustard Urad Dal Whole 2-Pack,Green Earth Dairy,PANT-008712,890100282473,Pantry & Dry Goods,229,can,455.47,807.64,2026-08-30,Aisle 06,ambient
Artisan Cinnamon Spice Cow Milk Family Pack,Bhoomi Agro,DAIR-008713,890100282474,Dairy & Eggs,34,carton,459.09,695.39,2026-09-09,Aisle 02,chilled
Aged Moong Dal Washed 150g,Amul Botanicals,PANT-008714,890100282475,Pantry & Dry Goods,72,packet,747.46,1104.15,2026-12-01,Aisle 06,ambient
Stone-Ground Spicy Peanut Chikki 250g,Pure Vedic Dairy,SNAC-008715,890100282476,Snacks & Confectionery,250,bag,97.71,132.25,2027-04-14,Aisle 09,ambient
Aged Alphonso Mango Nimbu Paani Soda 50g,Vedic Fresh Plantations,BEVE-008716,890100282477,Beverages,240,carton,141.81,192.63,2027-08-16,Aisle 06,ambient
Zero-Sugar Truffle Infused Pomfret Whole Snack Pack,SunBrite Organics,MEAT-008717,890100282478,Meat & Seafood,93,kg,741.95,1188.89,2026-08-29,Aisle 04,chilled
Gourmet Sea Salt Kaju Katli Sweet Box 4-Pack,Heritage Naturals,SNAC-008718,890100282479,Snacks & Confectionery,230,pack,89.38,163.22,2026-08-20,Aisle 10,ambient
Artisan Nagpur Orange Cauliflower 10kg,Mother Dairy Farms,FRES-008719,890100282480,Fresh Produce,240,pcs,111.04,157.32,2026-09-12,Aisle 01,chilled
Select Poha Thick Flakes 300g,Patanjali Organics,PANT-008720,890100282481,Pantry & Dry Goods,109,jar,595.91,1021.50,2026-08-30,Aisle 07,ambient
Country Style Organic Green Tea 400g,SunBrite Co.,BEVE-008721,890100282482,Beverages,122,bottle,94.62,125.03,2027-06-09,Aisle 05,chilled
Smoked Granola Health Bars 50g,Satvik Kitchens,SNAC-008722,890100282483,Snacks & Confectionery,250,packet,523.78,844.47,2026-10-13,Aisle 09,ambient
Whole-Grain Pista Almond Bamboo Toothbrush 2pk Snack Pack,Amul Springs,HOUS-008723,890100282484,Household & Personal Care,100,packet,167.72,254.51,2026-08-29,Aisle 11,ambient
Free-Range Goat Mince Premium 2L,Amul Foods,MEAT-008724,890100282485,Meat & Seafood,181,kg,814.91,1222.02,2026-09-02,Aisle 04,chilled
Desi Chatpata Masala Ginger Root 750ml,Royal Indian Springs,FRES-008725,890100282486,Fresh Produce,102,pcs,134.82,243.81,2026-08-28,Aisle 01,chilled
Low-Sodium Tender Coconut Water 200ml,SunBrite Kitchens,BEVE-008726,890100282487,Beverages,85,carton,40.24,50.76,2027-06-20,Aisle 05,chilled
Smoked Cinnamon Swirl Buns Snack Pack,Ganga Organics,BAKE-008727,890100282488,Bakery & Deli,62,pack,108.47,159.73,2026-08-29,Aisle 04,ambient
Natural Pista Almond Soan Papdi Box 400g,Everest Mills,SNAC-008728,890100282489,Snacks & Confectionery,8,box,84.39,112.51,2027-04-21,Aisle 10,ambient
Crisp Veg Spring Rolls 5kg,Dabur Goods,FROZ-008729,890100282490,Frozen Foods,63,bag,177.27,301.79,2026-08-29,Aisle 08,frozen
Spiced Kaju Katli Sweet Box 1kg,Heritage Harvest,SNAC-008730,890100282491,Snacks & Confectionery,150,tub,296.19,449.92,2027-05-18,Aisle 10,ambient
Smoked Garlic & Herb Sparkling Mineral Water 2L,Himalayan Goods,BEVE-008731,890100282492,Beverages,228,can,183.23,284.44,2026-11-09,Aisle 06,ambient
Farm-Fresh Golden Ginger Atlantic Salmon Fillet 350g,Desi Organics Dairy,MEAT-008732,890100282493,Meat & Seafood,161,kg,335.15,510.82,2026-08-29,Aisle 05,chilled
Cured Apple Cider Vinegar Drink 150ml,SunBrite Botanicals,BEVE-008733,890100282494,Beverages,186,pack,205.08,311.87,2027-07-02,Aisle 05,ambient
Artisan Fabric Softener Floral 4-Pack,Desi Organics Naturals,HOUS-008734,890100282495,Household & Personal Care,30,bottle,434.99,736.53,2027-09-11,Aisle 12,ambient
Valley Fresh Filter Coffee Beans 200g,Deccan Goods,BEVE-008735,890100282496,Beverages,130,can,307.14,407.80,2027-01-27,Aisle 06,ambient
Natural Frozen Veg Momos 100g,FarmGold Plantations,FROZ-008736,890100282497,Frozen Foods,142,tub,328.16,427.75,2027-03-01,Aisle 09,frozen
Whole-Grain Sourdough Loaf 330ml,Fortune Naturals,BAKE-008737,890100282498,Bakery & Deli,157,pack,171.31,281.42,2026-09-09,Aisle 03,ambient
Desi Dark Chocolate Lavash Crackers 5L,Kaveri Goods,BAKE-008738,890100282499,Bakery & Deli,160,pcs,75.16,127.35,2026-08-29,Aisle 04,ambient
Smoked Chicken Salami Snack Pack,Pashmina Harvest,BAKE-008739,890100282500,Bakery & Deli,238,box,160.81,277.06,2026-08-29,Aisle 03,ambient
Roasted Frozen Samosas 200ml,Pure Vedic Mills,FROZ-008740,890100282501,Frozen Foods,45,bag,291.66,419.51,2027-06-20,Aisle 09,frozen
Desi Jalapeno Lime Fresh Chicken Curry Cut 10-Pack,Kaveri Provisions,MEAT-008741,890100282502,Meat & Seafood,40,pcs,355.21,451.04,2026-08-29,Aisle 05,chilled
Smoked Kesar Pista Kokum Sharbat 100g,Dabur Provisions,BEVE-008742,890100282503,Beverages,180,bottle,278.72,429.20,2027-01-15,Aisle 05,chilled
Pure Red Chilli & Garlic Coconut Milk Canned Family Pack,Nilgiri Milling,PANT-008743,890100282504,Pantry & Dry Goods,33,jar,308.08,421.10,2028-07-30,Aisle 08,ambient
Gourmet Caramelized Onion Chana Dal Polished 6-Pack,Nature Harvest Foods,PANT-008744,890100282505,Pantry & Dry Goods,219,jar,241.53,306.22,2027-03-15,Aisle 08,ambient
Aged Ajwain & Jeera Liquid Laundry Detergent 500g,Ganga Springs,HOUS-008745,890100282506,Household & Personal Care,204,bottle,86.11,147.54,2028-08-11,Aisle 11,ambient
Unpolished Kesar Pista Chicken Drumsticks 100g,Catch Organics,MEAT-008746,890100282507,Meat & Seafood,67,pack,903.91,1609.54,2026-08-29,Aisle 04,chilled
Gourmet Sea Salt Garlic Focaccia 8-Pack,Catch Foods,BAKE-008747,890100282508,Bakery & Deli,239,pcs,221.70,379.09,2026-08-30,Aisle 03,chilled
Grass-Fed Nagpur Orange Watermelon 750ml,Vedic Fresh Kitchens,FRES-008748,890100282509,Fresh Produce,80,pack,140.49,247.73,2026-09-16,Aisle 01,chilled
Desi Coconut Cream Garlic Focaccia 1L,Nilgiri Milling,BAKE-008749,890100282510,Bakery & Deli,62,pcs,108.02,197.02,2026-08-30,Aisle 03,ambient
Rustic Mint Lime Broccoli Crowns 500ml,FarmGold Harvest,FRES-008750,890100282511,Fresh Produce,37,kg,92.19,159.00,2026-09-14,Aisle 02,chilled
Rustic Mutton Curry Cut 750g,Heritage Milling,MEAT-008751,890100282512,Meat & Seafood,181,kg,356.32,565.26,2026-09-03,Aisle 05,chilled
Cold-Pressed Amla Juice Pure 300g,Bhoomi Kitchens,BEVE-008752,890100282513,Beverages,26,box,221.98,392.83,2027-04-26,Aisle 06,ambient
Extra-Virgin Bamboo Toothbrush 2pk Snack Pack,Everest Milling,HOUS-008753,890100282514,Household & Personal Care,203,pack,116.15,151.47,2027-08-05,Aisle 12,ambient
Premium Goat Mince Premium Family Pack,Himalayan Agro,MEAT-008754,890100282515,Meat & Seafood,226,pcs,243.23,356.43,2026-08-31,Aisle 04,chilled
Spiced Pomfret Whole 350g,Nature Harvest Botanicals,MEAT-008755,890100282516,Meat & Seafood,74,pcs,783.58,1188.69,2026-08-29,Aisle 04,chilled
Zero-Sugar Kesar Pista Jeera Masala Soda 330ml,Fortune Foods,BEVE-008756,890100282517,Beverages,163,bottle,197.74,328.65,2027-01-24,Aisle 06,ambient
Whole-Grain Dark Chocolate Stainless Steel Scrubber 3pk Family Pack,Patanjali Botanicals,HOUS-008757,890100282518,Household & Personal Care,9,pack,542.28,863.41,2027-12-12,Aisle 12,ambient
Wildcrafted Rose Infused Masala Potato Chips 6-Pack,Nilgiri Foods,SNAC-008758,890100282519,Snacks & Confectionery,14,bar,295.74,464.07,2026-08-30,Aisle 09,ambient
Signature Nagpur Orange Veg Spring Rolls 400g,Deccan Farms,FROZ-008759,890100282520,Frozen Foods,48,packet,273.95,389.68,2027-01-29,Aisle 09,frozen
