Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Sun-Dried Biodegradable Garbage Bags 24-Pack,Ganga Dairy,HOUS-000160,890100301386,Household & Personal Care,174,bottle,246.73,357.31,2028-03-27,Aisle 11,ambient
Country Style Frozen Paneer Cubes 2-Pack,Catch Provisions,FROZ-000161,890100301387,Frozen Foods,36,packet,381.40,609.79,2027-07-12,Aisle 08,frozen
Plant-Based Cinnamon Spice Floor Disinfectant Pine 300g,Ganga Foods,HOUS-000162,890100301388,Household & Personal Care,63,bottle,288.44,450.80,2029-01-27,Aisle 12,ambient
Sun-Dried Dark Chocolate Baby Spinach 5L,Mother Dairy Farms,FRES-000163,890100301389,Fresh Produce,193,pack,143.70,227.44,2026-09-11,Aisle 02,chilled
Valley Fresh Boneless Chicken Breast 500g,Ganga Co.,MEAT-000164,890100301390,Meat & Seafood,147,pcs,716.23,1145.53,2026-08-29,Aisle 05,chilled
Pure Chicken Drumsticks Value Pack,Ganga Mills,MEAT-000165,890100301391,Meat & Seafood,11,pack,382.14,586.00,2026-09-02,Aisle 04,chilled
Stone-Ground Coconut Cream Shampoo Anti-Dandruff Family Pack,SunBrite Milling,HOUS-000166,890100301392,Household & Personal Care,186,bottle,520.52,920.43,2028-03-18,Aisle 12,ambient
Roasted Masala Chai Chicken Keema 50g,Nilgiri Provisions,MEAT-000167,890100301393,Meat & Seafood,114,pack,715.36,975.36,2026-08-27,Aisle 05,chilled
Gourmet Pista Almond Pav 6-Pack 250ml,Satvik Naturals,BAKE-000168,890100301394,Bakery & Deli,67,box,93.03,122.49,2026-08-31,Aisle 03,ambient
Golden Shampoo Anti-Dandruff 150g,Pashmina Harvest,HOUS-000169,890100301395,Household & Personal Care,211,tube,188.22,236.83,2027-02-28,Aisle 12,ambient
Gluten-Free Matcha Green Tea Double Toned Milk 100g,Bhoomi Harvest,DAIR-000170,890100301396,Dairy & Eggs,107,box,344.25,593.89,2026-09-26,Aisle 02,chilled
Desi Alphonso Mango Pasture Eggs 200ml,Mother Dairy Mills,DAIR-000171,890100301397,Dairy & Eggs,80,tub,191.24,352.30,2026-09-05,Aisle 02,chilled
Heritage Cinnamon Spice Shampoo Anti-Dandruff 350g,Amul Springs,HOUS-000172,890100301398,Household & Personal Care,207,packet,181.21,302.56,2028-12-10,Aisle 12,ambient
Cured Tiger Prawns Jumbo 24-Pack,Kaveri Goods,MEAT-000173,890100301399,Meat & Seafood,9,pack,723.79,909.14,2026-09-01,Aisle 05,chilled
Organic Kachi Ghani Mustard Paneer Block 10kg,Dabur Dairy,DAIR-000174,890100301400,Dairy & Eggs,70,box,258.03,441.87,2026-08-27,Aisle 03,chilled
Low-Sodium Nagpur Orange Kabuli Chana Large Family Pack,FarmGold Provisions,PANT-000175,890100301401,Pantry & Dry Goods,160,bag,640.63,1042.73,2028-01-26,Aisle 08,ambient
Crisp Pista Almond Rawa Sooji 150ml,Nature Harvest Botanicals,PANT-000176,890100301402,Pantry & Dry Goods,184,bag,642.77,1001.93,2028-05-03,Aisle 08,ambient
Royal Garlic & Herb Pears 200g,FarmGold Dairy,FRES-000177,890100301403,Fresh Produce,220,bag,32.43,58.22,2026-09-07,Aisle 01,ambient
Country Style Chatpata Masala Pure Jaggery Powder (Gud) 350g,Royal Indian Foods,PANT-000178,890100301404,Pantry & Dry Goods,238,bag,655.32,985.90,2027-01-14,Aisle 07,ambient
Cured Truffle Infused Paneer Block Family Pack,Green Earth Springs,DAIR-000179,890100301405,Dairy & Eggs,103,bottle,127.27,230.76,2026-09-20,Aisle 02,chilled
Signature Pista Almond Biodegradable Garbage Bags 2L,Everest Naturals,HOUS-000180,890100301406,Household & Personal Care,33,pack,118.03,215.63,2028-01-16,Aisle 12,ambient
Sweet Bananas Value Pack,Satvik Co.,FRES-000181,890100301407,Fresh Produce,216,pack,145.96,262.41,2026-09-02,Aisle 02,ambient
Organic Smoked Paprika Cashew Paste Curry Base 24-Pack,Nilgiri Farms,PANT-000182,890100301408,Pantry & Dry Goods,6,box,464.82,663.51,2027-02-22,Aisle 08,ambient
Whole-Grain Chicken Salami 750ml,Organic Tattva Botanicals,BAKE-000183,890100301409,Bakery & Deli,225,pcs,211.17,384.70,2026-09-06,Aisle 03,chilled
Raw Alphonso Mango Kabuli Chana Large 200g,Organic Tattva Organics,PANT-000184,890100301410,Pantry & Dry Goods,159,box,325.84,416.33,2028-03-17,Aisle 07,ambient
Zero-Sugar Chatpata Masala Bitter Gourd (Karela) 750ml,FarmGold Plantations,FRES-000185,890100301411,Fresh Produce,133,kg,127.68,186.29,2026-09-03,Aisle 01,ambient
Whole-Grain Vanilla Bean Himalayan Spring Water 10kg,Kaveri Botanicals,BEVE-000186,890100301412,Beverages,11,box,114.20,142.97,2026-12-17,Aisle 05,ambient
Gourmet Goat Mince Premium Snack Pack,Pure Vedic Agro,MEAT-000187,890100301413,Meat & Seafood,7,pack,755.79,1086.98,2026-08-31,Aisle 04,chilled
Whole-Grain Red Chilli & Garlic Kaju Katli Sweet Box Family Pack,Satvik Dairy,SNAC-000188,890100301414,Snacks & Confectionery,194,tub,331.60,441.36,2027-06-08,Aisle 10,ambient
Low-Sodium Coconut Cream Aloo Tikki 8-Pack 50g,Kaveri Agro,FROZ-000189,890100301415,Frozen Foods,233,pack,253.96,452.30,2026-11-22,Aisle 08,frozen
Wildcrafted Mustard Oil Kachi Ghani 2-Pack,Organic Tattva Organics,PANT-000190,890100301416,Pantry & Dry Goods,49,jar,613.35,781.99,2026-08-30,Aisle 06,ambient
Stone-Ground Stainless Steel Scrubber 3pk 8-Pack,Saffola Goods,HOUS-000191,890100301417,Household & Personal Care,32,tube,177.51,281.53,2027-07-10,Aisle 12,ambient
Raw Truffle Infused Tiger Prawns Jumbo Snack Pack,Kaveri Mills,MEAT-000192,890100301418,Meat & Seafood,146,kg,780.58,1049.17,2026-09-02,Aisle 04,chilled
Signature Apples 100g,Amul Goods,FRES-000193,890100301419,Fresh Produce,31,pack,54.08,99.27,2026-09-17,Aisle 02,ambient
Zero-Sugar Surmai Steaks 5L,Desi Organics Goods,MEAT-000194,890100301420,Meat & Seafood,108,kg,497.21,896.65,2026-08-30,Aisle 05,chilled
Heritage Gourmet Cookies Choco-Chip 400g,Patanjali Foods,SNAC-000195,890100301421,Snacks & Confectionery,108,box,181.25,320.78,2026-12-09,Aisle 09,ambient
Extra-Virgin Clove & Mint Toothpaste 250g,Amul Co.,HOUS-000196,890100301422,Household & Personal Care,147,tube,246.76,344.69,2028-12-12,Aisle 11,ambient
Raw Toasted Sesame Green Chillies 5kg,Himalayan Milling,FRES-000197,890100301423,Fresh Produce,198,bag,111.26,148.82,2026-09-11,Aisle 01,chilled
Whole-Grain Lentils Red Masoor 10-Pack,Satvik Botanicals,PANT-000198,890100301424,Pantry & Dry Goods,221,bag,121.16,217.51,2027-10-26,Aisle 06,ambient
Spiced Toned Milk 5L,Saffola Springs,DAIR-000199,890100301425,Dairy & Eggs,127,bottle,462.07,771.74,2026-09-05,Aisle 02,chilled
Unpolished Garlic & Herb Mozzarella Shredded 330ml,Organic Tattva Kitchens,DAIR-000200,890100301426,Dairy & Eggs,54,packet,441.09,728.07,2026-08-28,Aisle 02,chilled
Crisp Liquid Laundry Detergent 150g,Fortune Springs,HOUS-000201,890100301427,Household & Personal Care,35,box,506.75,716.51,2027-04-10,Aisle 11,ambient
Handcrafted Kesar Pista Toned Milk 12-Pack,Vedic Fresh Agro,DAIR-000202,890100301428,Dairy & Eggs,95,bottle,110.81,142.98,2026-09-11,Aisle 03,chilled
Zero-Sugar Matcha Green Tea Pears 100g,Pure Vedic Mills,FRES-000203,890100301429,Fresh Produce,181,bunch,128.66,172.90,2026-09-07,Aisle 02,ambient
Select Makhana Crunch Chicken Drumsticks 5L,Patanjali Farms,MEAT-000204,890100301430,Meat & Seafood,249,pack,573.84,767.65,2026-09-02,Aisle 04,chilled
Handcrafted Portobello Mushrooms 200g,Bhoomi Goods,FRES-000205,890100301431,Fresh Produce,59,pack,145.29,227.89,2026-09-03,Aisle 02,chilled
Artisan Butter Murukku 1.5L,Kaveri Kitchens,SNAC-000206,890100301432,Snacks & Confectionery,233,bag,165.96,253.35,2026-08-21,Aisle 09,ambient
Cured Jalapeno Lime Gourmet Cookies Choco-Chip 750g,Catch Agro,SNAC-000207,890100301433,Snacks & Confectionery,87,bag,225.14,393.77,2027-04-03,Aisle 10,ambient
Organic Masala Chai Moong Dal Washed 200g,Royal Indian Organics,PANT-000208,890100301434,Pantry & Dry Goods,73,box,436.09,702.11,2026-08-29,Aisle 07,ambient
Spiced Chatpata Masala Chamomile Herbal Tea 750ml,Nilgiri Farms,BEVE-000209,890100301435,Beverages,10,bottle,279.87,439.65,2027-03-04,Aisle 05,ambient
Rustic Curd Tub (Dahi) 4-Pack,SunBrite Harvest,DAIR-000210,890100301436,Dairy & Eggs,250,carton,475.65,844.93,2026-09-06,Aisle 03,chilled
Handcrafted Red Chilli & Garlic Rawa Sooji 1.5L,Nilgiri Provisions,PANT-000211,890100301437,Pantry & Dry Goods,39,jar,126.04,212.42,2027-01-07,Aisle 08,ambient
Extra-Virgin Sona Masoori Rice 1.5L,Everest Harvest,PANT-000212,890100301438,Pantry & Dry Goods,206,packet,536.28,834.77,2028-02-15,Aisle 08,ambient
Desi Lemon Pepper Fresh Chicken Curry Cut 350g,Heritage Milling,MEAT-000213,890100301439,Meat & Seafood,242,kg,693.85,1116.41,2026-08-31,Aisle 05,chilled
Valley Fresh Smoked Chicken Slices 1kg,Satvik Springs,BAKE-000214,890100301440,Bakery & Deli,198,pack,312.08,505.46,2026-09-04,Aisle 04,chilled
Country Style Cold Brew Coffee 2L,Deccan Foods,BEVE-000215,890100301441,Beverages,39,can,37.83,49.83,2027-05-20,Aisle 05,chilled
Handcrafted Fresh Rohu Fish 150ml,Ganga Goods,MEAT-000216,890100301442,Meat & Seafood,183,kg,665.71,964.29,2026-08-18,Aisle 04,chilled
Stone-Ground Pineapples 1.5L,Vedic Fresh Botanicals,FRES-000217,890100301443,Fresh Produce,44,pack,91.64,142.39,2026-09-04,Aisle 02,chilled
Roasted Caramelized Onion Gulab Jamun Tin 250g,Deccan Botanicals,SNAC-000218,890100301444,Snacks & Confectionery,9,tub,302.25,508.74,2026-08-16,Aisle 09,ambient
Whole-Grain Electrolyte Energy Drink 250ml,Green Earth Mills,BEVE-000219,890100301445,Beverages,140,bottle,311.87,443.65,2027-05-16,Aisle 06,ambient
Spiced Rose Infused Chana Dal Polished 200ml,Satvik Plantations,PANT-000220,890100301446,Pantry & Dry Goods,202,jar,731.95,1118.02,2027-12-06,Aisle 06,ambient
Cold-Pressed Gourmet Cookies Choco-Chip 300g,SunBrite Plantations,SNAC-000221,890100301447,Snacks & Confectionery,48,tub,41.13,53.37,2027-03-05,Aisle 09,ambient
Country Style Golden Ginger Whole Wheat Atta Bread Snack Pack,Organic Tattva Harvest,BAKE-000222,890100301448,Bakery & Deli,196,pcs,124.55,172.64,2026-09-02,Aisle 03,ambient
Royal Lemon Pepper Baby Spinach 6-Pack,Patanjali Agro,FRES-000223,890100301449,Fresh Produce,213,pcs,51.17,79.42,2026-09-02,Aisle 02,chilled
Desi Lemon Pepper Red Onions 150ml,Patanjali Naturals,FRES-000224,890100301450,Fresh Produce,88,kg,123.69,206.63,2026-09-06,Aisle 02,chilled
Organic Kesar Pista Aloo Tikki 8-Pack 750g,Satvik Farms,FROZ-000225,890100301451,Frozen Foods,190,packet,381.27,673.33,2026-10-27,Aisle 08,frozen
Wildcrafted Rose Infused Cow Milk Value Pack,Tata Farms,DAIR-000226,890100301452,Dairy & Eggs,18,packet,505.89,832.01,2026-09-14,Aisle 03,chilled
Smoked Crab Meat Fresh 24-Pack,Royal Indian Organics,MEAT-000227,890100301453,Meat & Seafood,141,kg,938.49,1272.69,2026-09-01,Aisle 05,chilled
Stone-Ground Smoked Paprika Mozzarella Shredded 50g,SunBrite Foods,DAIR-000228,890100301454,Dairy & Eggs,129,packet,270.86,378.01,2026-09-16,Aisle 02,chilled
Raw Makhana Crunch Salted Butter 6-Pack,Fortune Naturals,DAIR-000229,890100301455,Dairy & Eggs,95,pack,120.54,205.81,2026-09-25,Aisle 03,chilled
Plant-Based Truffle Infused Mozzarella Shredded 2-Pack,Pashmina Mills,DAIR-000230,890100301456,Dairy & Eggs,181,box,501.21,851.45,2026-08-31,Aisle 03,chilled
Natural Dark Chocolate Almond Milk 350g,Nilgiri Agro,DAIR-000231,890100301457,Dairy & Eggs,231,packet,58.29,90.55,2026-09-18,Aisle 03,chilled
Organic Ginger Root 150ml,Nature Harvest Agro,FRES-000232,890100301458,Fresh Produce,39,kg,33.47,51.79,2026-09-12,Aisle 02,ambient
Low-Sodium Cream Cheese 150ml,Bhoomi Botanicals,DAIR-000233,890100301459,Dairy & Eggs,20,tub,308.64,395.73,2026-09-11,Aisle 03,chilled
Free-Range Jalapeno Lime Veg Spring Rolls 750g,Pashmina Kitchens,FROZ-000234,890100301460,Frozen Foods,120,pack,82.85,107.20,2027-03-25,Aisle 08,frozen
Aged 70% Dark Chocolate Bar 330ml,Pure Vedic Agro,SNAC-000235,890100301461,Snacks & Confectionery,43,tub,172.60,272.76,2026-08-27,Aisle 09,ambient
Select Mixed Berries Frozen 6-Pack,Pure Vedic Co.,FROZ-000236,890100301462,Frozen Foods,233,packet,403.00,585.17,2027-01-27,Aisle 08,frozen
Signature Crab Meat Fresh 250g,Nature Harvest Plantations,MEAT-000237,890100301463,Meat & Seafood,249,kg,162.52,260.72,2026-08-31,Aisle 05,chilled
Raw Kaju Katli Sweet Box 200ml,Patanjali Organics,SNAC-000238,890100301464,Snacks & Confectionery,192,bar,314.88,444.36,2026-11-26,Aisle 09,ambient
Free-Range Makhana Crunch Brioche Burger Buns 330ml,Satvik Botanicals,BAKE-000239,890100301465,Bakery & Deli,4,box,172.72,220.75,2026-09-02,Aisle 04,chilled
Golden Smoked Paprika Pomegranates 2kg,Nilgiri Milling,FRES-000240,890100301466,Fresh Produce,136,pack,22.32,38.91,2026-09-11,Aisle 02,chilled
Heritage Red Chilli & Garlic Herbal Hand Wash Neem 250g,Heritage Foods,HOUS-000241,890100301467,Household & Personal Care,17,packet,141.30,180.78,2029-01-02,Aisle 12,ambient
Select Truffle Infused Fresh Chicken Curry Cut 250ml,Nature Harvest Naturals,MEAT-000242,890100301468,Meat & Seafood,69,pack,235.53,378.50,2026-09-01,Aisle 05,chilled
Royal Desi Cow Ghee 300g,Vedic Fresh Milling,DAIR-000243,890100301469,Dairy & Eggs,31,pack,279.42,438.64,2026-09-12,Aisle 02,chilled
Artisan Red Chilli & Garlic Kabuli Chana Large 400g,Patanjali Provisions,PANT-000244,890100301470,Pantry & Dry Goods,224,bottle,685.16,1217.44,2028-03-17,Aisle 06,ambient
Authentic Kachi Ghani Mustard Gourmet Cookies Choco-Chip 150ml,Amul Milling,SNAC-000245,890100301471,Snacks & Confectionery,90,bag,95.27,119.27,2026-11-29,Aisle 09,ambient
Grass-Fed Chatpata Masala Bagel Plain 4pk 200ml,Patanjali Botanicals,BAKE-000246,890100301472,Bakery & Deli,75,box,161.17,265.90,2026-09-09,Aisle 03,chilled
Desi Surmai Steaks 250g,Saffola Kitchens,MEAT-000247,890100301473,Meat & Seafood,171,pcs,903.60,1252.59,2026-08-29,Aisle 05,chilled
Cured Cinnamon Spice Soan Papdi Box 300g,Desi Organics Dairy,SNAC-000248,890100301474,Snacks & Confectionery,167,pack,91.31,131.84,2026-12-23,Aisle 10,ambient
Spiced Masala Chai Bhujia Sev 1.5L,Saffola Provisions,SNAC-000249,890100301475,Snacks & Confectionery,29,tub,409.41,678.99,2026-10-13,Aisle 09,ambient
Authentic Multigrain Tortillas 2L,Himalayan Milling,BAKE-000250,890100301476,Bakery & Deli,246,pcs,127.08,186.72,2026-09-05,Aisle 04,chilled
Golden Vanilla Bean Butter Murukku 10kg,Desi Organics Mills,SNAC-000251,890100301477,Snacks & Confectionery,151,box,359.09,533.22,2026-08-28,Aisle 10,ambient
Desi Moong Dal Namkeen 100g,Nature Harvest Harvest,SNAC-000252,890100301478,Snacks & Confectionery,172,packet,508.60,758.14,2027-02-12,Aisle 09,ambient
Valley Fresh Kashmiri Saffron Strawberries 2kg,FarmGold Foods,FRES-000253,890100301479,Fresh Produce,238,bunch,39.86,69.50,2026-09-12,Aisle 01,chilled
Low-Sodium Floor Disinfectant Pine 200ml,SunBrite Naturals,HOUS-000254,890100301480,Household & Personal Care,86,box,400.66,663.30,2029-03-24,Aisle 11,ambient
Golden Heavy Cream 500g,Deccan Plantations,DAIR-000255,890100301481,Dairy & Eggs,45,box,59.32,77.53,2026-09-17,Aisle 02,chilled
Organic Lassi Mango Infused 4-Pack,Nilgiri Springs,DAIR-000256,890100301482,Dairy & Eggs,44,box,192.39,322.73,2026-09-25,Aisle 02,chilled
Golden Butter Murukku 750g,Nilgiri Springs,SNAC-000257,890100301483,Snacks & Confectionery,206,tub,329.09,480.92,2027-05-14,Aisle 10,ambient
Natural Cardamom Spiced Ginger Kombucha 200ml,Urban Roots Organics,BEVE-000258,890100301484,Beverages,93,pack,320.20,414.11,2027-03-24,Aisle 05,chilled
Pure Kashmiri Saffron Roasted Salted Cashews 5kg,Kaveri Agro,SNAC-000259,890100301485,Snacks & Confectionery,132,tub,269.00,380.02,2027-01-28,Aisle 09,ambient
Golden Dry Fruits Trail Mix 750ml,Organic Tattva Naturals,SNAC-000260,890100301486,Snacks & Confectionery,187,box,246.49,406.48,2026-08-23,Aisle 09,ambient
Smoked Butter Croissants 300g,Himalayan Foods,BAKE-000261,890100301487,Bakery & Deli,129,pack,208.54,272.31,2026-09-04,Aisle 04,chilled
Zero-Sugar Sweet Corn Kernels 6-Pack,Mother Dairy Mills,FROZ-000262,890100301488,Frozen Foods,247,box,320.31,556.96,2027-06-26,Aisle 09,frozen
Select Jalapeno Lime Mosquito Vaporizer Refill 24-Pack,Mother Dairy Naturals,HOUS-000263,890100301489,Household & Personal Care,69,tube,223.73,334.23,2027-09-26,Aisle 12,ambient
Pure Lemons 2-Pack,Pure Vedic Naturals,FRES-000264,890100301490,Fresh Produce,193,pcs,106.04,160.84,2026-09-08,Aisle 02,ambient
Whole-Grain Garlic Bulbs 50g,FarmGold Plantations,FRES-000265,890100301491,Fresh Produce,31,kg,113.71,151.74,2026-08-19,Aisle 01,ambient
Unpolished Organic Rolled Oats 100g,Amul Kitchens,PANT-000266,890100301492,Pantry & Dry Goods,194,box,570.43,904.54,2027-04-29,Aisle 06,ambient
Roasted Frozen Green Peas 350g,Saffola Organics,FROZ-000267,890100301493,Frozen Foods,124,box,403.20,621.20,2027-03-25,Aisle 08,frozen
Zero-Sugar Coconut Cream Flavored Yogurt 12-Pack,Catch Agro,DAIR-000268,890100301494,Dairy & Eggs,76,pack,396.89,575.39,2026-09-09,Aisle 03,chilled
Homestyle Chatpata Masala Gulab Jamun Tin 2-Pack,Bhoomi Mills,SNAC-000269,890100301495,Snacks & Confectionery,38,tub,412.77,698.13,2026-11-23,Aisle 10,ambient
Low-Sodium Catla Fish Steaks 150g,Mother Dairy Organics,MEAT-000270,890100301496,Meat & Seafood,89,pack,606.27,947.90,2026-09-03,Aisle 04,chilled
Signature Granola Health Bars 750ml,Patanjali Kitchens,SNAC-000271,890100301497,Snacks & Confectionery,166,box,530.35,669.78,2026-08-30,Aisle 09,ambient
Sun-Dried Cardamom Spiced Atlantic Salmon Fillet 350g,Kaveri Plantations,MEAT-000272,890100301498,Meat & Seafood,241,kg,777.27,1282.13,2026-09-01,Aisle 05,chilled
Rustic Matcha Green Tea Broccoli Crowns 2-Pack,Vedic Fresh Dairy,FRES-000273,890100301499,Fresh Produce,51,pack,58.78,99.87,2026-09-02,Aisle 02,chilled
Signature Kashmiri Saffron Aloo Tikki 8-Pack 12-Pack,Catch Foods,FROZ-000274,890100301500,Frozen Foods,75,box,313.62,483.38,2027-06-28,Aisle 08,frozen
Rustic Matcha Green Tea Veg Spring Rolls 330ml,Fortune Springs,FROZ-000275,890100301501,Frozen Foods,27,tub,369.55,468.03,2027-01-31,Aisle 08,frozen
Sweet Smoked Paprika Bitter Gourd (Karela) 1.5L,Kaveri Botanicals,FRES-000276,890100301502,Fresh Produce,221,bunch,157.37,271.86,2026-08-30,Aisle 01,ambient
Unpolished Cinnamon Spice Double Toned Milk 4-Pack,Nature Harvest Agro,DAIR-000277,890100301503,Dairy & Eggs,139,bottle,404.90,589.11,2026-09-20,Aisle 03,chilled
Homestyle Chatpata Masala Paneer Tikka Deli 1.5L,Dabur Harvest,BAKE-000278,890100301504,Bakery & Deli,229,box,256.57,432.19,2026-08-28,Aisle 04,ambient
Roasted Mosquito Vaporizer Refill 10-Pack,Bhoomi Provisions,HOUS-000279,890100301505,Household & Personal Care,63,bottle,52.10,66.20,2028-05-15,Aisle 11,ambient
Country Style Fresh Chicken Curry Cut 2L,Nilgiri Agro,MEAT-000280,890100301506,Meat & Seafood,164,pack,240.10,349.72,2026-08-30,Aisle 04,chilled
Spiced Red Chilli & Garlic Fresh Chicken Curry Cut 10-Pack,Patanjali Milling,MEAT-000281,890100301507,Meat & Seafood,43,pack,381.80,664.84,2026-08-30,Aisle 05,chilled
Country Style Alphonso Mango Palak Leaves 12-Pack,Nilgiri Foods,FRES-000282,890100301508,Fresh Produce,116,kg,59.29,93.98,2026-09-15,Aisle 02,chilled
Golden Masala Chai Soan Papdi Box 500g,Everest Goods,SNAC-000283,890100301509,Snacks & Confectionery,144,bar,492.55,828.43,2027-04-28,Aisle 09,ambient
Valley Fresh Rusk Toast 200ml,Pashmina Provisions,BAKE-000284,890100301510,Bakery & Deli,67,pcs,146.16,261.09,2026-09-03,Aisle 04,ambient
Royal Cardamom Spiced Baby Spinach Family Pack,FarmGold Organics,FRES-000285,890100301511,Fresh Produce,224,pcs,148.99,249.86,2026-09-03,Aisle 01,chilled
Gourmet Red Chilli & Garlic Seedless Grapes 1L,Patanjali Botanicals,FRES-000286,890100301512,Fresh Produce,101,bunch,43.85,73.98,2026-08-15,Aisle 01,ambient
Pure Kabuli Chana Large 6-Pack,Pashmina Co.,PANT-000287,890100301513,Pantry & Dry Goods,88,bag,75.92,108.55,2027-09-04,Aisle 06,ambient
Grass-Fed Organic Green Tea 200ml,Nature Harvest Harvest,BEVE-000288,890100301514,Beverages,207,bottle,168.90,226.17,2026-08-30,Aisle 06,ambient
Cold-Pressed Alphonso Mango Chicken Drumsticks 5L,Bhoomi Goods,MEAT-000289,890100301515,Meat & Seafood,138,kg,808.36,1177.85,2026-08-31,Aisle 04,chilled
Natural Paneer Tikka Deli 300g,Heritage Mills,BAKE-000290,890100301516,Bakery & Deli,235,box,28.45,49.57,2026-09-06,Aisle 04,chilled
Pure Liquid Laundry Detergent 10-Pack,Satvik Foods,HOUS-000291,890100301517,Household & Personal Care,130,bottle,212.75,354.53,2028-12-11,Aisle 12,ambient
Grass-Fed Frozen Veg Momos 5L,Royal Indian Springs,FROZ-000292,890100301518,Frozen Foods,211,bag,193.58,349.93,2027-03-10,Aisle 09,frozen
Premium Desi Cow Ghee 500ml,Bhoomi Kitchens,DAIR-000293,890100301519,Dairy & Eggs,89,packet,244.23,318.82,2026-09-03,Aisle 03,chilled
Select Organic Rolled Oats 200ml,Green Earth Milling,PANT-000294,890100301520,Pantry & Dry Goods,142,bag,606.12,955.73,2026-12-03,Aisle 08,ambient
Sweet Pomfret Whole 300g,Pashmina Harvest,MEAT-000295,890100301521,Meat & Seafood,47,kg,834.76,1286.20,2026-08-30,Aisle 04,chilled
Royal Carrots 2L,Saffola Harvest,FRES-000296,890100301522,Fresh Produce,79,bag,133.26,205.96,2026-09-03,Aisle 02,chilled
Wildcrafted Diet Mixture Namkeen 4-Pack,SunBrite Dairy,SNAC-000297,890100301523,Snacks & Confectionery,89,box,283.08,375.60,2027-05-26,Aisle 10,ambient
Grass-Fed Kachi Ghani Mustard Moong Dal Namkeen 5L,Himalayan Naturals,SNAC-000298,890100301524,Snacks & Confectionery,194,box,99.00,153.80,2027-01-28,Aisle 09,ambient
Traditional Coconut Cream Dishwash Gel Lemon 2-Pack,Bhoomi Farms,HOUS-000299,890100301525,Household & Personal Care,195,packet,510.62,765.56,2028-12-07,Aisle 12,ambient
Select Flavored Yogurt 200g,Heritage Foods,DAIR-000300,890100301526,Dairy & Eggs,205,packet,364.13,564.11,2026-09-08,Aisle 02,chilled
Rustic Curd Tub (Dahi) 250g,Saffola Provisions,DAIR-000301,890100301527,Dairy & Eggs,222,box,444.40,651.63,2026-09-02,Aisle 03,chilled
Low-Sodium Mixed Berries Frozen 100g,Patanjali Botanicals,FROZ-000302,890100301528,Frozen Foods,81,pack,226.11,351.32,2026-12-02,Aisle 09,frozen
Signature Cardamom Spiced Bell Peppers 1L,Kaveri Co.,FRES-000303,890100301529,Fresh Produce,96,pack,123.84,182.56,2026-09-09,Aisle 02,ambient
Unpolished Smoked Paprika Kabuli Chana Large 750ml,Royal Indian Co.,PANT-000304,890100301530,Pantry & Dry Goods,216,box,157.66,240.88,2028-02-21,Aisle 06,ambient
Wildcrafted Matcha Green Tea Fresh Rohu Fish 1kg,Patanjali Co.,MEAT-000305,890100301531,Meat & Seafood,239,kg,311.30,557.55,2026-08-30,Aisle 04,chilled
Traditional Smoked Paprika Whole Wheat Atta Bread 12-Pack,Amul Harvest,BAKE-000306,890100301532,Bakery & Deli,136,pack,190.16,316.67,2026-08-31,Aisle 03,chilled
Aged Dishwash Gel Lemon 50g,Himalayan Foods,HOUS-000307,890100301533,Household & Personal Care,55,bottle,571.28,861.78,2028-10-04,Aisle 12,ambient
Aged Chatpata Masala Lemons Snack Pack,Nilgiri Dairy,FRES-000308,890100301534,Fresh Produce,88,pcs,41.88,71.93,2026-09-17,Aisle 01,chilled
Gourmet Tandoori Smoked Fresh Mint (Pudina) 10-Pack,FarmGold Provisions,FRES-000309,890100301535,Fresh Produce,71,kg,41.98,61.04,2026-08-29,Aisle 02,ambient
Golden Pasture Eggs 10kg,Ganga Harvest,DAIR-000310,890100301536,Dairy & Eggs,177,tub,85.91,157.50,2026-08-30,Aisle 02,chilled
Whole-Grain Frozen Green Peas 1kg,FarmGold Organics,FROZ-000311,890100301537,Frozen Foods,197,tub,184.91,311.43,2027-02-05,Aisle 09,frozen
Authentic Toasted Sesame Herbal Hand Wash Neem 100g,Royal Indian Springs,HOUS-000312,890100301538,Household & Personal Care,118,bottle,432.15,611.10,2029-02-01,Aisle 12,ambient
Stone-Ground Salted Butter 200ml,Bhoomi Kitchens,DAIR-000313,890100301539,Dairy & Eggs,137,packet,258.11,403.04,2026-09-24,Aisle 03,chilled
Traditional Kesar Pista Coriander Leaves Family Pack,Amul Farms,FRES-000314,890100301540,Fresh Produce,127,kg,155.04,240.11,2026-09-06,Aisle 01,chilled
Heritage Frozen Veg Momos 50g,Dabur Naturals,FROZ-000315,890100301541,Frozen Foods,138,box,303.02,454.47,2026-08-28,Aisle 09,frozen
Grass-Fed Sweet Tamarind Banana Chips Kerala Style 100g,Heritage Harvest,SNAC-000316,890100301542,Snacks & Confectionery,113,bag,133.61,198.44,2027-05-08,Aisle 10,ambient
Low-Sodium Kesar Pista Kulcha 4-Pack 1L,Nilgiri Foods,BAKE-000317,890100301543,Bakery & Deli,8,box,150.99,213.12,2026-08-30,Aisle 03,chilled
Aged Masala Chai Filter Coffee Beans 150ml,Ganga Harvest,BEVE-000318,890100301544,Beverages,58,pack,397.96,547.79,2027-06-11,Aisle 06,ambient
Golden Makhana Crunch Pasture Eggs 24-Pack,Organic Tattva Co.,DAIR-000319,890100301545,Dairy & Eggs,98,packet,432.53,704.69,2026-09-06,Aisle 03,chilled
